tipnames,virus.subtype,isolate.id,isolate.name,collection.date,collection.datedecimal,collection.datemonth,host.class,host.order,host.family,host.sciname,host.commonname,host.isbird,host.isdomestic,collection.region.name,collection.country.name,collection.country.code,collection.country.lat,collection.country.long,collection.subdiv1.name,collection.subdiv1.code,collection.subdiv1.lat,collection.subdiv1.long,virus.species,week.date,...1,clade,collection.original,profile,profile.lab,genome,collection.tipdate,segment,cluster.segment,cluster.number
H5N1.2.3.4.4b.EPI_ISL_8882187.galliformes.italy.2.2021-12-13,H5N1,EPI_ISL_8882187,a/turkey/italy/21vir11053-1/2021,2021-12-13,2021.95,2021-12,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,southern europe,italy,ita,42.7080607219025,12.208345049127,NA,NA,NA,NA,a,2021-50,3764,2.3.4.4b,Europe / Italy / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-12-13,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_8882201.galliformes.italy.2.2021-12-27,H5N1,EPI_ISL_8882201,a/turkey/italy/21vir11803-1/2021,2021-12-27,2021.99,2021-12,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,southern europe,italy,ita,42.7080607219025,12.208345049127,NA,NA,NA,NA,a,2021-52,3764,2.3.4.4b,Europe / Italy / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-12-27,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_8882209.strigiformes.italy.2.2021-12-13,H5N1,EPI_ISL_8882209,a/little_owl/italy/21vir11382-1/2021,2021-12-13,2021.95,2021-12,strigiformes_wild,strigiformes,Strigidae,athene noctua,little owl,bird,wild,southern europe,italy,ita,42.7080607219025,12.208345049127,NA,NA,NA,NA,a,2021-50,3764,2.3.4.4b,Europe / Italy / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-12-13,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_8882210.charadriiformes.italy.2.2021-11-29,H5N1,EPI_ISL_8882210,a/seagull/italy/21vir10481-2/2021,2021-11-29,2021.91,2021-11,charadriiformes_wild,charadriiformes,Laridae,larinae sp.,gull sp.,bird,wild,southern europe,italy,ita,42.7080607219025,12.208345049127,NA,NA,NA,NA,a,2021-48,3764,2.3.4.4b,Europe / Italy / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-11-29,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_8882212.anseriformes.italy.30.2021-12-01,H5N1,EPI_ISL_8882212,a/cignus_olor/italy/izslt_21vir10529-1/2021,2021-12-01,2021.92,2021-12,anseriformes_wild,anseriformes,Anatidae,cygnus olor,mute swan,bird,wild,southern europe,italy,ita,42.7080607219025,12.208345049127,NA,NA,NA,NA,a,2021-48,3764,2.3.4.4b,Europe / Italy / NA / NA / NA,10_1_1_1_1_1_1_7,H5N1/2021/R7_Europe,30,2021-12-01,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_8882213.charadriiformes.italy.2.2021-12-15,H5N1,EPI_ISL_8882213,a/seagull/italy/21vir11259-10/2021,2021-12-15,2021.95,2021-12,charadriiformes_wild,charadriiformes,Laridae,larinae sp.,gull sp.,bird,wild,southern europe,italy,ita,42.7080607219025,12.208345049127,NA,NA,NA,NA,a,2021-50,3764,2.3.4.4b,Europe / Italy / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-12-15,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_8882214.pelecaniformes.italy.3.2021-12-09,H5N1,EPI_ISL_8882214,a/heron/italy/21vir10998-1/2021,2021-12-09,2021.94,2021-12,pelecaniformes_wild,pelecaniformes,Ardeidae,ardeidae sp.,heron sp.,bird,wild,southern europe,italy,ita,42.7080607219025,12.208345049127,NA,NA,NA,NA,a,2021-49,3764,2.3.4.4b,Europe / Italy / NA / NA / NA,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2021-12-09,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_8882215.strigiformes.italy.2.2021-12-27,H5N1,EPI_ISL_8882215,a/owl/italy/21vir11899-1/2021,2021-12-27,2021.99,2021-12,strigiformes_wild,strigiformes,Strigidae,strigiformes sp.,owl sp.,bird,wild,southern europe,italy,ita,42.7080607219025,12.208345049127,NA,NA,NA,NA,a,2021-52,3764,2.3.4.4b,Europe / Italy / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-12-27,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_8882216.accipitriformes.italy.2.2021-12-27,H5N1,EPI_ISL_8882216,a/buzzard/italy/21vir11899-5/2021,2021-12-27,2021.99,2021-12,accipitriformes_wild,accipitriformes,Accipitridae,buteo buteo,common buzzard,bird,wild,southern europe,italy,ita,42.7080607219025,12.208345049127,NA,NA,NA,NA,a,2021-52,3764,2.3.4.4b,Europe / Italy / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-12-27,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_8882218.charadriiformes.italy.5.2021-12-15,H5N1,EPI_ISL_8882218,a/seagull/italy/21vir11259-12/2021,2021-12-15,2021.95,2021-12,charadriiformes_wild,charadriiformes,Laridae,larinae sp.,gull sp.,bird,wild,southern europe,italy,ita,42.7080607219025,12.208345049127,NA,NA,NA,NA,a,2021-50,3764,2.3.4.4b,Europe / Italy / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2021-12-15,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9012457.galliformes.united_kingdom.5.2021-10-24,H5N1,EPI_ISL_9012457,a/chicken/england/053052/2021,2021-10-24,2021.81,2021-10,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,a,2021-42,3733,2.3.4.4b,Europe / United Kingdom / Worcestershire / England / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2021-10-24,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9012572.galliformes.united_kingdom.5.2021-10-27,H5N1,EPI_ISL_9012572,a/pheasant/wales/385129/2021,2021-10-27,2021.82,2021-10,galliformes_wild,galliformes,Phasianidae,phasianidae sp. (pheasant sp.),pheasant sp.,bird,wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,wales,na,52.3299411115892,-3.76558183366802,a,2021-43,968,2.3.4.4b,Europe / United Kingdom / County Borough of Wrexham / Wales / NA,10_1_1_1_1_1_1_1,H5N1/2021/R3_Europe,5,2021-10-27,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9012574.charadriiformes.netherlands.3.2021-12-17,H5N1,EPI_ISL_9012574,a/herring_gull/netherlands/1/2021,2021-12-17,2021.96,2021-12,charadriiformes_wild,charadriiformes,Laridae,larus argentatus,herring gull,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,a,2021-50,3818,2.3.4.4b,Europe / Netherlands / NA / NA / NA,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2021-12-17,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9012577.anseriformes.netherlands.2.2021-12-27,H5N1,EPI_ISL_9012577,a/mallard/netherlands/13/2021,2021-12-27,2021.99,2021-12,anseriformes_wild,anseriformes,Anatidae,anas platyrhynchos,mallard,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,a,2021-52,3818,2.3.4.4b,Europe / Netherlands / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-12-27,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9012578.anseriformes.netherlands.2.2021-12-27,H5N1,EPI_ISL_9012578,a/mallard/netherlands/14/2021,2021-12-27,2021.99,2021-12,anseriformes_wild,anseriformes,Anatidae,anas platyrhynchos,mallard,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,a,2021-52,3818,2.3.4.4b,Europe / Netherlands / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-12-27,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9012580.anseriformes.netherlands.2.2021-12-27,H5N1,EPI_ISL_9012580,a/mallard/netherlands/15/2021,2021-12-27,2021.99,2021-12,anseriformes_wild,anseriformes,Anatidae,anas platyrhynchos,mallard,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,a,2021-52,3818,2.3.4.4b,Europe / Netherlands / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-12-27,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9012618.galliformes.united_kingdom.5.2021-10-30,H5N1,EPI_ISL_9012618,a/chicken/wales/053969/2021,2021-10-30,2021.83,2021-10,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,wales,na,52.3299411115892,-3.76558183366802,a,2021-43,968,2.3.4.4b,Europe / United Kingdom / County Borough of Wrexham / Wales / NA,10_1_1_1_1_1_1_1,H5N1/2021/R3_Europe,5,2021-10-30,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9012694.galliformes.united_kingdom.3.2021-11-01,H5N1,EPI_ISL_9012694,a/guineafowl/scotland/054471/2021,2021-11-01,2021.83,2021-11,galliformes_domestic,galliformes,Numididae,numida meleagris (domestic type),helmeted guineafowl (domestic type),bird,domestic,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,scotland,na,56.7931587491509,-4.20419908814114,a,2021-44,967,2.3.4.4b,Europe / United Kingdom / Angus / Scotland / NA,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2021-11-01,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9012696.galliformes.united_kingdom.3.2021-11-01,H5N1,EPI_ISL_9012696,a/chicken/scotland/054477/2021,2021-11-01,2021.83,2021-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,scotland,na,56.7931587491509,-4.20419908814114,a,2021-44,967,2.3.4.4b,Europe / United Kingdom / Angus / Scotland / NA,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2021-11-01,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9012700.anseriformes.united_kingdom.3.2021-11-01,H5N1,EPI_ISL_9012700,a/domestic_duck/scotland/054469/2021,2021-11-01,2021.83,2021-11,anseriformes_domestic,anseriformes,Anatidae,anas platyrhynchos (domestic type),mallard (domestic type),bird,domestic,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,scotland,na,56.7931587491509,-4.20419908814114,a,2021-44,967,2.3.4.4b,Europe / United Kingdom / Angus / Scotland / NA,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2021-11-01,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9029956.galliformes.united_kingdom.2.2021-11-14,H5N1,EPI_ISL_9029956,a/chicken/england/057314/2021,2021-11-14,2021.87,2021-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,a,2021-45,3733,2.3.4.4b,Europe / United Kingdom / Lancashire / England / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-11-14,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9029957.galliformes.united_kingdom.2.2021-11-16,H5N1,EPI_ISL_9029957,a/turkey/england/057679/2021,2021-11-16,2021.87,2021-11,galliformes_domestic,galliformes,Phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),bird,domestic,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,a,2021-46,3733,2.3.4.4b,Europe / United Kingdom / Derbyshire / England / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-11-16,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9029959.anseriformes.united_kingdom.2.2021-11-18,H5N1,EPI_ISL_9029959,a/domestic_duck/england/058612/2021,2021-11-18,2021.88,2021-11,anseriformes_domestic,anseriformes,Anatidae,anas platyrhynchos (domestic type),mallard (domestic type),bird,domestic,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,a,2021-46,3733,2.3.4.4b,Europe / United Kingdom / Dorset / England / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-11-18,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9029960.anseriformes.united_kingdom.5.2021-11-11,H5N1,EPI_ISL_9029960,a/mute_swan/england/385466/2021,2021-11-11,2021.86,2021-11,anseriformes_wild,anseriformes,Anatidae,cygnus olor,mute swan,bird,wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,a,2021-45,3733,2.3.4.4b,Europe / United Kingdom / Gloucestershire / England / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2021-11-11,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9029961.anseriformes.united_kingdom.5.2021-11-01,H5N1,EPI_ISL_9029961,a/canada_goose/england/385250/2021,2021-11-01,2021.83,2021-11,anseriformes_wild,anseriformes,Anatidae,branta canadensis,canada goose,bird,wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,a,2021-44,3733,2.3.4.4b,Europe / United Kingdom / Stratford-upon-Avon / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,2021-11-01,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9029962.anseriformes.united_kingdom.2.2021-11-09,H5N1,EPI_ISL_9029962,a/whooper_swan/scotland/056219/2021,2021-11-09,2021.85,2021-11,anseriformes_wild,anseriformes,Anatidae,cygnus cygnus,whooper swan,bird,wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,scotland,na,56.7931587491509,-4.20419908814114,a,2021-45,967,2.3.4.4b,Europe / United Kingdom / Dumfries and Galloway / Scotland / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-11-09,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9029965.anseriformes.united_kingdom.2.2021-10-30,H5N1,EPI_ISL_9029965,a/greylag_goose/england/054503/2021,2021-10-30,2021.83,2021-10,anseriformes_wild,anseriformes,Anatidae,anser anser,greylag goose,bird,wild,northern europe,united kingdom,gbr,54.0438440515314,-2.78687513666638,NA,NA,NA,NA,a,2021-43,3733,2.3.4.4b,Europe / United Kingdom / Lancashire / England / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-10-30,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9111095.anseriformes.netherlands.3.2022-01-06,H5N1,EPI_ISL_9111095,a/goose/netherlands/22000487-001/2022,2022-01-06,2022.01,2022-01,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,gelderland,nl.ge,52.0617180422494,5.94466833784019,a,2022-01,3818,2.3.4.4b,Europe / Netherlands / Provincie Gelderland / NA / NA,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2022-01-06,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9111104.carnivora.netherlands.3.2022-01-17,H5N1,EPI_ISL_9111104,a/otter/netherlands/22001014-005/2022,2022-01-17,2022.04,2022-01,carnivora_wild,carnivora,Mustelidae,otter sp.,otter sp.,other,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,flevoland,nl.fl,52.5266976905946,5.60009163363913,a,2022-03,3818,2.3.4.4b,Europe / Netherlands / Provincie Flevoland / NA / NA,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2022-01-17,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9111105.galliformes.netherlands.3.2022-01-22,H5N1,EPI_ISL_9111105,a/chicken/netherlands/22001401-001005/2022,2022-01-22,2022.06,2022-01,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,western europe,netherlands,nld,52.2573048104135,5.56251311224367,flevoland,nl.fl,52.5266976905946,5.60009163363913,a,2022-03,3818,2.3.4.4b,Europe / Netherlands / Provincie Flevoland / NA / NA,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2022-01-22,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9160206.anseriformes.belgium.2.2021-11-21,H5N1,EPI_ISL_9160206,a/anser_albifrons/belgium/10010/2021,2021-11-21,2021.89,2021-11,anseriformes_wild,anseriformes,Anatidae,anser albifrons,greater white-fronted goose,bird,wild,western europe,belgium,bel,50.64017310615,4.66939027974939,vlaanderen,na,51.0391095671615,4.2420548599892,a,2021-46,3672,2.3.4.4b,Europe / Belgium / Provincie West-Vlaanderen / Oudenburg / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-11-21,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9221411.anseriformes.netherlands.3.2021-12-27,H5N1,EPI_ISL_9221411,a/barnacle_goose/netherlands/21041450-001/2021,2021-12-27,2021.99,2021-12,anseriformes_wild,anseriformes,Anatidae,branta leucopsis,barnacle goose,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,zuid-holland,na,51.9374604216783,4.46477045234472,a,2021-52,3818,2.3.4.4b,Europe / Netherlands / South Holland / NA / NA,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2021-12-27,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9221430.anseriformes.netherlands.5.2021-12-27,H5N1,EPI_ISL_9221430,a/common_buzzard/netherlands/21041451-002/2021,2021-12-27,2021.99,2021-12,anseriformes_wild,anseriformes,Anatidae,anas crecca,green-winged teal,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,zuid-holland,na,51.9374604216783,4.46477045234472,a,2021-52,3818,2.3.4.4b,Europe / Netherlands / South Holland / NA / NA,10_1_1_1_1_1_1_1,H5N1/2021/R3_Europe,5,2021-12-27,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9221469.charadriiformes.netherlands.3.2021-12-25,H5N1,EPI_ISL_9221469,a/lesser_black-backed_gull/netherlands/21041570-001/2021,2021-12-25,2021.98,2021-12,charadriiformes_wild,charadriiformes,Laridae,larinae sp.,gull sp.,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-holland,nl.nh,52.5811544669078,4.87272777813315,a,2021-51,3818,2.3.4.4b,Europe / Netherlands / Provincie Noord-Holland / NA / NA,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2021-12-25,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9221519.anseriformes.netherlands.3.2022-01-06,H5N1,EPI_ISL_9221519,a/barnacle_goose/netherlands/22000419-002/2022,2022-01-06,2022.01,2022-01,anseriformes_wild,anseriformes,Anatidae,branta leucopsis,barnacle goose,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,flevoland,nl.fl,52.5266976905946,5.60009163363913,a,2022-01,3818,2.3.4.4b,Europe / Netherlands / Provincie Flevoland / NA / NA,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2022-01-06,mp,mp,profile001
H5N8.2.3.4.4b.EPI_ISL_9250718.galliformes.belgium.1.2021-08-31,H5N8,EPI_ISL_9250718,a/gallus_gallus/belgium/10001/2021,2021-08-31,2021.66,2021-08,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,western europe,belgium,bel,50.64017310615,4.66939027974939,wallonie,na,50.3127973408239,5.0143267931739,a,2021-35,3672,2.3.4.4b,Europe / Belgium / Province de Luxembourg / Chassepierre / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,2021-08-31,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9377021.anseriformes.france.2.2021-12-23,H5N1,EPI_ISL_9377021,a/goose/france/21p014207/2021,2021-12-23,2021.98,2021-12,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,western europe,france,fra,46.5103009447381,2.5780749353201,occitanie,fr.lp,43.7028957316864,2.13543482835379,a,2021-51,3729,2.3.4.4b,Europe / France / Midi-Pyrenees / Departement des Hautes-Pyrenees / NA,10_1_1_1_22_1_1_1,NA,2,2021-12-23,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9439410.pelecaniformes.netherlands.3.2021-12-30,H5N1,EPI_ISL_9439410,a/grey_heron/netherlands/22000049-002/2021,2021-12-30,2021.99,2021-12,pelecaniformes_wild,pelecaniformes,Ardeidae,ardea cinerea,grey heron,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,noord-holland,nl.nh,52.5811544669078,4.87272777813315,a,2021-52,3818,2.3.4.4b,Europe / Netherlands / Provincie Noord-Holland / NA / NA,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2021-12-30,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9603767.anseriformes.czechia.2.2021-11-26,H5N1,EPI_ISL_9603767,a/goose/czech_republic/23458-2t/2021,2021-11-26,2021.9,2021-11,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,jihočeský,cz.ck,49.0928166218663,14.4391547985202,a,2021-47,3712,2.3.4.4b,"Europe / Czech Republic / Jihocesky Kraj / Okres Ceske Budejovice / NovÃ© Hrady, Å tiptoÅˆ",2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-11-26,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9603769.anseriformes.czechia.2.2021-11-26,H5N1,EPI_ISL_9603769,a/goose/czech_republic/23458-5t/2021,2021-11-26,2021.9,2021-11,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,jihočeský,cz.ck,49.0928166218663,14.4391547985202,a,2021-47,3712,2.3.4.4b,"Europe / Czech Republic / Jihocesky Kraj / Okres Ceske Budejovice / NovÃ© Hrady, Å tiptoÅˆ",2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-11-26,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9603775.anseriformes.czechia.2.2021-11-26,H5N1,EPI_ISL_9603775,a/goose/czech_republic/23458-4t/2021,2021-11-26,2021.9,2021-11,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,jihočeský,cz.ck,49.0928166218663,14.4391547985202,a,2021-47,3712,2.3.4.4b,"Europe / Czech Republic / Jihocesky Kraj / Okres Ceske Budejovice / NovÃ© Hrady, Å tiptoÅˆ",2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-11-26,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9603780.anseriformes.czechia.2.2021-11-26,H5N1,EPI_ISL_9603780,a/goose/czech_republic/23458-1k/2021,2021-11-26,2021.9,2021-11,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,jihočeský,cz.ck,49.0928166218663,14.4391547985202,a,2021-47,3712,2.3.4.4b,"Europe / Czech Republic / Jihocesky Kraj / Okres Ceske Budejovice / NovÃ© Hrady, Å tiptoÅˆ",2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-11-26,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9603795.anseriformes.czechia.2.2021-11-18,H5N1,EPI_ISL_9603795,a/goose/czech_republic/22608-1t/2021,2021-11-18,2021.88,2021-11,anseriformes_wild,anseriformes,Anatidae,anatidae (goose sp.),goose sp.,bird,wild,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,jihočeský,cz.ck,49.0928166218663,14.4391547985202,a,2021-46,3712,2.3.4.4b,"Europe / Czech Republic / NovÃ© Hrady, ByÅˆov / NA / NA",2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,2021-11-18,mp,mp,profile001
H5N1.2.3.4.4b.EPI_ISL_9856775.galliformes.netherlands.3.2021-10-25,H5N1,EPI_ISL_9856775,a/chicken/netherlands/21037287-006010/2021,2021-10-25,2021.81,2021-10,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,western europe,netherlands,nld,52.2573048104135,5.56251311224367,flevoland,nl.fl,52.5266976905946,5.60009163363913,a,2021-43,3818,2.3.4.4b,Europe / Netherlands / Provincie Flevoland / NA / NA,1_1_2_1_1_1_1_1,H5N1/2021/R2_Europe,3,2021-10-25,mp,mp,profile001
H5N5.2.3.4.4b.EPI_ISL_10364607.anseriformes.czechia.44.2021-02-24,H5N5,EPI_ISL_10364607,a/mute_swan/czech_republic/4099/2021,2021-02-24,2021.15,2021-02,anseriformes_wild,anseriformes,Anatidae,cygnus olor,mute swan,bird,wild,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,zlínský,cz.zk,49.2395239668424,17.7694110590927,a,2021-08,3712,2.3.4.4b,"Europe / Czech Republic / Zlinsky Kraj / Okres Kromeriz / 49Â°1423.619, 17Â°2834.391E",2_1_1_1_1_8_1_1,H5N5/2021/R1_Europe,44,2021-02-24,mp,mp,profile001
H5N2.2.3.4.4b.EPI_ISL_10434072.anseriformes.germany.171.2022-01-29,H5N2,EPI_ISL_10434072,a/swan/germany-bw/ai00996/2022,2022-01-29,2022.08,2022-01,anseriformes_wild,anseriformes,Anatidae,cygnus sp.,swan sp.,bird,wild,western europe,germany,deu,51.0533277435649,10.373650933319,baden-württemberg,de.bw,48.5335196122676,9.04442576424602,a,2022-04,701,2.3.4.4b,Europe / Germany / Baden-Wuerttemberg / Regierungsbezirk Karlsruhe / Karlsruhe,30_1_2_1_1_40_1_1,NA,171,2022-01-29,mp,mp,profile001
H5N2.2.3.4.4b.EPI_ISL_10434073.anseriformes.germany.171.2022-01-30,H5N2,EPI_ISL_10434073,a/swan/germany-bw/ai00997/2022,2022-01-30,2022.08,2022-01,anseriformes_wild,anseriformes,Anatidae,cygnus sp.,swan sp.,bird,wild,western europe,germany,deu,51.0533277435649,10.373650933319,baden-württemberg,de.bw,48.5335196122676,9.04442576424602,a,2022-04,701,2.3.4.4b,Europe / Germany / Baden-Wuerttemberg / Regierungsbezirk Karlsruhe / Karlsruhe,30_1_2_1_1_40_1_1,NA,171,2022-01-30,mp,mp,profile001
