tipnames,virus.subtype,isolate.id,isolate.name,collection.date,collection.datedecimal,collection.datemonth,host.class,host.order,host.family,host.sciname,host.commonname,host.isbird,host.isdomestic,collection.region.name,collection.country.name,collection.country.code,collection.country.lat,collection.country.long,collection.subdiv1.name,collection.subdiv1.code,collection.subdiv1.lat,collection.subdiv1.long,virus.species,week.date,...1,clade,collection.original,profile,profile.lab,genome,collection.tipdate,segment,cluster.segment,cluster.number
H5N6.NA.EPI_ISL_18231307.galliformes.laos.NA.2022-07-13,H5N6,EPI_ISL_18231307,A/chicken/Laos/M-C02674/2022,2022-07-13,2022.53,2022-07,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,south-eastern asia,laos,lao,18.4826189425148,103.803936160825,NA,NA,NA,NA,A,2022-28,3777,NA,NA,NA,NA,NA,2022-07-13,pb1,pb1,profileNA
H5N6.NA.EPI_ISL_18231288.environment.laos.NA.2022-07-26,H5N6,EPI_ISL_18231288,A/Environmental/Laos/M-C02710/2022,2022-07-26,2022.56,2022-07,unknown,environment,environment,environment,environment,other,wild,south-eastern asia,laos,lao,18.4826189425148,103.803936160825,NA,NA,NA,NA,A,2022-30,3777,NA,NA,NA,NA,NA,2022-07-26,pb1,pb1,profileNA
H5N6.NA.EPI_ISL_18231283.anseriformes.laos.NA.2022-07-13,H5N6,EPI_ISL_18231283,A/duck/Laos/M-C02667/2022,2022-07-13,2022.53,2022-07,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,south-eastern asia,laos,lao,18.4826189425148,103.803936160825,NA,NA,NA,NA,A,2022-28,3777,NA,NA,NA,NA,NA,2022-07-13,pb1,pb1,profileNA
H5N6.NA.EPI_ISL_18231282.anseriformes.laos.NA.2022-07-13,H5N6,EPI_ISL_18231282,A/duck/Laos/M-C02653/2022,2022-07-13,2022.53,2022-07,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,south-eastern asia,laos,lao,18.4826189425148,103.803936160825,NA,NA,NA,NA,A,2022-28,3777,NA,NA,NA,NA,NA,2022-07-13,pb1,pb1,profileNA
H5N6.NA.EPI_ISL_18231285.anseriformes.laos.NA.2022-07-13,H5N6,EPI_ISL_18231285,A/duck/Laos/M-C02703/2022,2022-07-13,2022.53,2022-07,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,south-eastern asia,laos,lao,18.4826189425148,103.803936160825,NA,NA,NA,NA,A,2022-28,3777,NA,NA,NA,NA,NA,2022-07-13,pb1,pb1,profileNA
H5N6.NA.EPI_ISL_18231308.anseriformes.laos.NA.2022-07-13,H5N6,EPI_ISL_18231308,A/duck/Laos/M-C02701/2022,2022-07-13,2022.53,2022-07,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,south-eastern asia,laos,lao,18.4826189425148,103.803936160825,NA,NA,NA,NA,A,2022-28,3777,NA,NA,NA,NA,NA,2022-07-13,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_1495981.galliformes.china.NA.2021-03-01,H7N9,EPI_ISL_1495981,A/Chicken/Yunnan/1006/2021,2021-03-01,2021.16,2021-03,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,yunnan,cn.yn,24.9645779206387,101.495556215566,A,2021-09,520,NA,NA,NA,NA,NA,2021-03-01,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_1374065.galliformes.china.NA.2019-04-01,H7N9,EPI_ISL_1374065,A/chicken/Inner_Mongolia/SD010/2019,2019-04-01,2019.25,2019-04,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,nei mongol,cn.nm,44.083329648604,113.188484632426,A,2019-14,509,NA,NA,NA,NA,NA,2019-04-01,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_1495982.galliformes.china.NA.2021-03-08,H7N9,EPI_ISL_1495982,A/Chicken/Yunnan/1007/2021,2021-03-08,2021.18,2021-03,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,yunnan,cn.yn,24.9645779206387,101.495556215566,A,2021-10,520,NA,NA,NA,NA,NA,2021-03-08,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_1495971.galliformes.china.NA.2021-02-23,H7N9,EPI_ISL_1495971,A/Chicken/Yunnan/1005/2021,2021-02-23,2021.15,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,yunnan,cn.yn,24.9645779206387,101.495556215566,A,2021-08,520,NA,NA,NA,NA,NA,2021-02-23,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_1495970.galliformes.china.NA.2021-02-10,H7N9,EPI_ISL_1495970,A/Chicken/Yunnan/1004/2021,2021-02-10,2021.11,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,yunnan,cn.yn,24.9645779206387,101.495556215566,A,2021-06,520,NA,NA,NA,NA,NA,2021-02-10,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_1495153.galliformes.china.NA.2021-02-10,H7N9,EPI_ISL_1495153,A/Chicken/Yunnan/1003/2021,2021-02-10,2021.11,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,yunnan,cn.yn,24.9645779206387,101.495556215566,A,2021-06,520,NA,NA,NA,NA,NA,2021-02-10,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_1495152.galliformes.china.NA.2021-02-10,H7N9,EPI_ISL_1495152,A/Chicken/Yunnan/1002/2021,2021-02-10,2021.11,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,yunnan,cn.yn,24.9645779206387,101.495556215566,A,2021-06,520,NA,NA,NA,NA,NA,2021-02-10,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_1374055.galliformes.china.NA.2018-02-01,H7N9,EPI_ISL_1374055,A/chicken/Liaoning/SD003/2018,2018-02-01,2018.08,2018-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,liaoning,cn.ln,41.2987124958383,122.600275282862,A,2018-05,507,NA,NA,NA,NA,NA,2018-02-01,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_1495150.galliformes.china.NA.2021-02-10,H7N9,EPI_ISL_1495150,A/Chicken/Yunnan/1001/2021,2021-02-10,2021.11,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,yunnan,cn.yn,24.9645779206387,101.495556215566,A,2021-06,520,NA,NA,NA,NA,NA,2021-02-10,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_1374063.galliformes.china.NA.2018-11-01,H7N9,EPI_ISL_1374063,A/chicken/Liaoning/SD014/2018,2018-11-01,2018.83,2018-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,liaoning,cn.ln,41.2987124958383,122.600275282862,A,2018-44,507,NA,NA,NA,NA,NA,2018-11-01,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_1374062.galliformes.china.NA.2018-10-01,H7N9,EPI_ISL_1374062,A/chicken/Hebei/SD010/2018,2018-10-01,2018.75,2018-10,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,hebei,cn.hb,39.5182972347816,116.100714730353,A,2018-40,498,NA,NA,NA,NA,NA,2018-10-01,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_1374067.galliformes.china.NA.2019-04-01,H7N9,EPI_ISL_1374067,A/chicken/Hebei/S1140/2019,2019-04-01,2019.25,2019-04,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,hebei,cn.hb,39.5182972347816,116.100714730353,A,2019-14,498,NA,NA,NA,NA,NA,2019-04-01,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_1374064.galliformes.china.NA.2019-03-01,H7N9,EPI_ISL_1374064,A/peacock/Liaoning/SD004/2019,2019-03-01,2019.16,2019-03,galliformes_domestic,galliformes,Phasianidae,pavo cristatus (domestic type),indian peafowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,liaoning,cn.ln,41.2987124958383,122.600275282862,A,2019-09,507,NA,NA,NA,NA,NA,2019-03-01,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_1516445.galliformes.china.NA.2020-11-30,H7N9,EPI_ISL_1516445,A/Chicken/Hebei/1009/2020,2020-11-30,2020.91,2020-11,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,hebei,cn.hb,39.5182972347816,116.100714730353,A,2020-49,498,NA,NA,NA,NA,NA,2020-11-30,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_1374068.galliformes.china.NA.2019-04-01,H7N9,EPI_ISL_1374068,A/chicken/Hebei/S1177/2019,2019-04-01,2019.25,2019-04,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,hebei,cn.hb,39.5182972347816,116.100714730353,A,2019-14,498,NA,NA,NA,NA,NA,2019-04-01,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_1374066.galliformes.china.NA.2019-04-01,H7N9,EPI_ISL_1374066,A/chicken/Hebei/S1118/2019,2019-04-01,2019.25,2019-04,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,hebei,cn.hb,39.5182972347816,116.100714730353,A,2019-14,498,NA,NA,NA,NA,NA,2019-04-01,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_1520374.galliformes.china.NA.2021-02-10,H7N9,EPI_ISL_1520374,A/Chicken/Shanxi/1012/2021,2021-02-10,2021.11,2021-02,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,shanxi,cn.sx,37.5496375119255,112.274268590565,A,2021-06,515,NA,NA,NA,NA,NA,2021-02-10,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_1520369.galliformes.china.NA.2021-03-10,H7N9,EPI_ISL_1520369,A/Chicken/Hebei/1010/2021,2021-03-10,2021.19,2021-03,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,hebei,cn.hb,39.5182972347816,116.100714730353,A,2021-10,498,NA,NA,NA,NA,NA,2021-03-10,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_379666.galliformes.china.NA.2017-05-07,H7N9,EPI_ISL_379666,A/chicken/Henan/SD142/2017,2017-05-07,2017.35,2017-05,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,A,2017-18,500,NA,NA,NA,NA,NA,2017-05-07,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_378716.galliformes.china.NA.2017-05-14,H7N9,EPI_ISL_378716,A/chicken/Hebei/SJ27/2017,2017-05-14,2017.36,2017-05,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,hebei,cn.hb,39.5182972347816,116.100714730353,A,2017-19,498,NA,NA,NA,NA,NA,2017-05-14,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_274206.galliformes.china.NA.2017-04-24,H7N9,EPI_ISL_274206,A/chicken/Heinan/ZZ01/2017,2017-04-24,2017.31,2017-04,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,hainan,cn.ha,19.1951323393038,109.744444609968,A,2017-17,497,NA,NA,NA,NA,NA,2017-04-24,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_379672.galliformes.china.NA.2017-06-06,H7N9,EPI_ISL_379672,A/chicken/Inner_Mongolia/SD188/2017,2017-06-06,2017.43,2017-06,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,nei mongol,cn.nm,44.083329648604,113.188484632426,A,2017-23,509,NA,NA,NA,NA,NA,2017-06-06,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_379669.galliformes.china.NA.2017-05-20,H7N9,EPI_ISL_379669,A/chicken/Tianjing/SD182/2017,2017-05-20,2017.38,2017-05,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,tianjin,cn.tj,39.3084611497379,117.332287743785,A,2017-20,517,NA,NA,NA,NA,NA,2017-05-20,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_379667.galliformes.china.NA.2017-05-01,H7N9,EPI_ISL_379667,A/chicken/Hebei/SD156/2017,2017-05-01,2017.33,2017-05,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,hebei,cn.hb,39.5182972347816,116.100714730353,A,2017-18,498,NA,NA,NA,NA,NA,2017-05-01,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_285178.na.china.NA.2017-06-05,H7N9,EPI_ISL_285178,A/Henan/29263/2017,2017-06-05,2017.42,2017-06,na_wild,na,NA,NA,NA,other,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,A,2017-23,500,NA,NA,NA,NA,NA,2017-06-05,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_276783.galliformes.china.NA.2017-05-05,H7N9,EPI_ISL_276783,A/chicken/Shandong/05.05_DZ056/2017,2017-05-05,2017.34,2017-05,galliformes_domestic,galliformes,Phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),bird,domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,shandong,cn.sd,36.3536638777003,118.136153809721,A,2017-18,513,NA,NA,NA,NA,NA,2017-05-05,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_269522.environment.china.NA.2017-06-02,H7N9,EPI_ISL_269522,A/Environment/Inner_Mongolia/28651/2017,2017-06-02,2017.42,2017-06,unknown,environment,environment,environment,environment,other,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,nei mongol,cn.nm,44.083329648604,113.188484632426,A,2017-22,509,NA,NA,NA,NA,NA,2017-06-02,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_269516.na.china.NA.2017-05-13,H7N9,EPI_ISL_269516,A/Hebei/27407/2017,2017-05-13,2017.36,2017-05,na_wild,na,NA,NA,NA,other,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hebei,cn.hb,39.5182972347816,116.100714730353,A,2017-19,498,NA,NA,NA,NA,NA,2017-05-13,pb1,pb1,profileNA
H7N9.NA.EPI_ISL_269514.environment.china.NA.2017-04-26,H7N9,EPI_ISL_269514,A/Environment/Hebei/25346/2017,2017-04-26,2017.32,2017-04,unknown,environment,environment,environment,environment,other,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hebei,cn.hb,39.5182972347816,116.100714730353,A,2017-17,498,NA,NA,NA,NA,NA,2017-04-26,pb1,pb1,profileNA
H3N2.NA.EPI_ISL_15723912.environment.china.NA.2019-08-12,H3N2,EPI_ISL_15723912,A/Environment/Guangxi/39500/2019,2019-08-12,2019.61,2019-08,unknown,environment,environment,environment,environment,other,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,guangxi,cn.gx,23.82591453975,108.782865094166,A,2019-33,495,NA,NA,NA,NA,NA,2019-08-12,pb1,pb1,profileNA
H3N2.NA.EPI_ISL_15723897.environment.china.NA.2019-01-17,H3N2,EPI_ISL_15723897,A/Environment/Guangxi/09150/2019,2019-01-17,2019.04,2019-01,unknown,environment,environment,environment,environment,other,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,guangxi,cn.gx,23.82591453975,108.782865094166,A,2019-03,495,NA,NA,NA,NA,NA,2019-01-17,pb1,pb1,profileNA
H3N2.NA.EPI_ISL_15723492.environment.china.NA.2018-05-23,H3N2,EPI_ISL_15723492,A/Environment/Guangdong/30702/2018,2018-05-23,2018.39,2018-05,unknown,environment,environment,environment,environment,other,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,guangdong,cn.gd,23.33624359406,113.398153372919,A,2018-21,494,NA,NA,NA,NA,NA,2018-05-23,pb1,pb1,profileNA
H3N2.NA.EPI_ISL_15723351.environment.china.NA.2017-05-09,H3N2,EPI_ISL_15723351,A/Environment/Guangxi/32152/2017,2017-05-09,2017.35,2017-05,unknown,environment,environment,environment,environment,other,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,guangxi,cn.gx,23.82591453975,108.782865094166,A,2017-19,495,NA,NA,NA,NA,NA,2017-05-09,pb1,pb1,profileNA
H3N2.NA.EPI_ISL_15723914.environment.china.NA.2019-10-18,H3N2,EPI_ISL_15723914,A/Environment/Chongqing/41153/2019,2019-10-18,2019.79,2019-10,unknown,environment,environment,environment,environment,other,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,chongqing,cn.cq,30.0551333912638,107.864488420692,A,2019-42,491,NA,NA,NA,NA,NA,2019-10-18,pb1,pb1,profileNA
H3N2.NA.EPI_ISL_15723478.environment.china.NA.2017-11-22,H3N2,EPI_ISL_15723478,A/Environment/Guangxi/40934/2017,2017-11-22,2017.89,2017-11,unknown,environment,environment,environment,environment,other,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,guangxi,cn.gx,23.82591453975,108.782865094166,A,2017-47,495,NA,NA,NA,NA,NA,2017-11-22,pb1,pb1,profileNA
H3N2.NA.EPI_ISL_15723503.environment.china.NA.2018-09-28,H3N2,EPI_ISL_15723503,A/Environment/Guangxi/32562/2018,2018-09-28,2018.74,2018-09,unknown,environment,environment,environment,environment,other,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,guangxi,cn.gx,23.82591453975,108.782865094166,A,2018-39,495,NA,NA,NA,NA,NA,2018-09-28,pb1,pb1,profileNA
H3N2.NA.EPI_ISL_15723899.environment.china.NA.2019-02-03,H3N2,EPI_ISL_15723899,A/Environment/Guangdong/34622/2019,2019-02-03,2019.09,2019-02,unknown,environment,environment,environment,environment,other,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,guangdong,cn.gd,23.33624359406,113.398153372919,A,2019-05,494,NA,NA,NA,NA,NA,2019-02-03,pb1,pb1,profileNA
H3N2.NA.EPI_ISL_15723500.environment.china.NA.2018-09-17,H3N2,EPI_ISL_15723500,A/Environment/Chongqing/33926/2018,2018-09-17,2018.71,2018-09,unknown,environment,environment,environment,environment,other,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,chongqing,cn.cq,30.0551333912638,107.864488420692,A,2018-38,491,NA,NA,NA,NA,NA,2018-09-17,pb1,pb1,profileNA
H3N2.NA.EPI_ISL_15723535.environment.china.NA.2018-12-26,H3N2,EPI_ISL_15723535,A/Environment/Guangxi/05712/2018,2018-12-26,2018.98,2018-12,unknown,environment,environment,environment,environment,other,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,guangxi,cn.gx,23.82591453975,108.782865094166,A,2018-52,495,NA,NA,NA,NA,NA,2018-12-26,pb1,pb1,profileNA
H3N6.NA.EPI_ISL_4072004.anseriformes.mongolia.NA.2018-09-10,H3N6,EPI_ISL_4072004,A/duck/Mongolia/MN18-1/2018,2018-09-10,2018.69,2018-09,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,mongolia,mng,46.9660284560213,103.138307461425,NA,NA,NA,NA,A,2018-37,3801,NA,NA,NA,NA,NA,2018-09-10,pb1,pb1,profileNA
H3N8.NA.EPI_ISL_16166662.anseriformes.china.NA.2019-10-08,H3N8,EPI_ISL_16166662,A/wild_duck/Shandong/W6252/2019,2019-10-08,2019.77,2019-10,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,shandong,cn.sd,36.3536638777003,118.136153809721,A,2019-41,513,NA,NA,NA,NA,NA,2019-10-08,pb1,pb1,profileNA
H4N6.NA.EPI_ISL_209131.anseriformes.mongolia.NA.2015-08-31,H4N6,EPI_ISL_209131,A/duck/Mongolia/543/2015,2015-08-31,2015.66,2015-08,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,mongolia,mng,46.9660284560213,103.138307461425,NA,NA,NA,NA,A,2015-36,3801,NA,NA,NA,NA,NA,2015-08-31,pb1,pb1,profileNA
H10N7.NA.EPI_ISL_4072162.anseriformes.south_korea.NA.2019-11-20,H10N7,EPI_ISL_4072162,A/Eurasian_teal/South_Korea/JB32-15/2019,2019-11-20,2019.88,2019-11,anseriformes_wild,anseriformes,Anatidae,anas crecca,green-winged teal,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,A,2019-47,3775,NA,NA,NA,NA,NA,2019-11-20,pb1,pb1,profileNA
H4N6.NA.EPI_ISL_4071308.anseriformes.mongolia.NA.2018-09-10,H4N6,EPI_ISL_4071308,A/duck/Mongolia/MS2018-6/2018,2018-09-10,2018.69,2018-09,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,mongolia,mng,46.9660284560213,103.138307461425,NA,NA,NA,NA,A,2018-37,3801,NA,NA,NA,NA,NA,2018-09-10,pb1,pb1,profileNA
H4N6.NA.EPI_ISL_280495.anseriformes.china.NA.2016-04-01,H4N6,EPI_ISL_280495,A/mallard/Beijing/25/2016,2016-04-01,2016.25,2016-04,anseriformes_wild,anseriformes,Anatidae,anas platyrhynchos,mallard,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,beijing,cn.bj,40.1838367941588,116.40878248942,A,2016-13,490,NA,NA,NA,NA,NA,2016-04-01,pb1,pb1,profileNA
H7N7.NA.EPI_ISL_278519.anseriformes.china.NA.2017-02-24,H7N7,EPI_ISL_278519,A/Bean_goose/Hubei/CH-I299/H7N7/NA,2017-02-24,2017.15,2017-02,anseriformes_wild,anseriformes,Anatidae,anser fabalis/serrirostris,taiga/tundra bean-goose,bird,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hubei,cn.hu,30.9806813015582,112.277189482252,A,2017-08,502,NA,NA,NA,NA,NA,2017-02-24,pb1,pb1,profileNA
H4N6.NA.EPI_ISL_4071219.anseriformes.south_korea.NA.2019-10-30,H4N6,EPI_ISL_4071219,Anas_platyrhynchos/South_Korea/KNU2019-65/2019,2019-10-30,2019.83,2019-10,anseriformes_wild,anseriformes,Anatidae,anas platyrhynchos,mallard,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,NA,2019-44,3775,NA,NA,NA,NA,NA,2019-10-30,pb1,pb1,profileNA
H4N2.NA.EPI_ISL_503345.anseriformes.mongolia.NA.2019-09-12,H4N2,EPI_ISL_503345,A/duck/Mongolia/296/2019,2019-09-12,2019.7,2019-09,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,mongolia,mng,46.9660284560213,103.138307461425,NA,NA,NA,NA,A,2019-37,3801,NA,NA,NA,NA,NA,2019-09-12,pb1,pb1,profileNA
H10N1.NA.EPI_ISL_483049.anseriformes.south_korea.NA.2018-10-12,H10N1,EPI_ISL_483049,A/mallard/Korea/H276-1/2018,2018-10-12,2018.78,2018-10,anseriformes_wild,anseriformes,Anatidae,anas platyrhynchos,mallard,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,A,2018-41,3775,NA,NA,NA,NA,NA,2018-10-12,pb1,pb1,profileNA
H5N2.NA.EPI_ISL_369330.anseriformes.south_korea.NA.2017-12-11,H5N2,EPI_ISL_369330,A/spot-billed_duck/Korea/H51/2017,2017-12-11,2017.94,2017-12,anseriformes_wild,anseriformes,Anatidae,anas zonorhyncha,eastern spot-billed duck,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,A,2017-50,3775,NA,NA,NA,NA,NA,2017-12-11,pb1,pb1,profileNA
H5N2.NA.EPI_ISL_369328.anseriformes.south_korea.NA.2017-11-15,H5N2,EPI_ISL_369328,A/mallard/Korea/A46-1-4/2017,2017-11-15,2017.87,2017-11,anseriformes_wild,anseriformes,Anatidae,anas platyrhynchos,mallard,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,A,2017-46,3775,NA,NA,NA,NA,NA,2017-11-15,pb1,pb1,profileNA
H5N2.NA.EPI_ISL_369327.anseriformes.south_korea.NA.2017-11-15,H5N2,EPI_ISL_369327,A/spot-billed_duck/Korea/A45-1/2017,2017-11-15,2017.87,2017-11,anseriformes_wild,anseriformes,Anatidae,anas zonorhyncha,eastern spot-billed duck,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,A,2017-46,3775,NA,NA,NA,NA,NA,2017-11-15,pb1,pb1,profileNA
H5N2.NA.EPI_ISL_369325.anseriformes.south_korea.NA.2017-11-06,H5N2,EPI_ISL_369325,A/mallard/Korea/A32-3/2017,2017-11-06,2017.85,2017-11,anseriformes_wild,anseriformes,Anatidae,anas platyrhynchos,mallard,bird,wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,A,2017-45,3775,NA,NA,NA,NA,NA,2017-11-06,pb1,pb1,profileNA
H3N2.NA.EPI_ISL_15723342.environment.china.NA.2016-06-27,H3N2,EPI_ISL_15723342,A/Environment/Sichuan/48404/2016,2016-06-27,2016.49,2016-06,unknown,environment,environment,environment,environment,other,wild,eastern asia,china,chn,36.6848135465548,103.513718494908,sichuan,cn.sc,30.6066264180489,102.711402322843,A,2016-26,516,NA,NA,NA,NA,NA,2016-06-27,pb1,pb1,profileNA
H4N6.NA.EPI_ISL_503355.anseriformes.mongolia.NA.2019-09-17,H4N6,EPI_ISL_503355,A/duck/Mongolia/729/2019,2019-09-17,2019.71,2019-09,anseriformes_wild,anseriformes,Anatidae,anatidae (duck sp.),duck sp.,bird,wild,eastern asia,mongolia,mng,46.9660284560213,103.138307461425,NA,NA,NA,NA,A,2019-38,3801,NA,NA,NA,NA,NA,2019-09-17,pb1,pb1,profileNA
