Taxon	Longitude
H5N1|2344b|EPI_ISL_18132736|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-04	-103.651025114044
H5N1|2344b|EPI_ISL_18132771|galliformes|united_states|2_1_1_1_1_1_1_1|2022-04-04	-103.651025114044
H5N1|2344b|EPI_ISL_18132836|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-31	-103.651025114044
H5N1|2344b|EPI_ISL_18132857|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-29	-103.651025114044
H5N1|2344b|EPI_ISL_18132869|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-11	-103.651025114044
H5N1|2344b|EPI_ISL_18132879|accipitriformes|united_states|2_1_1_1_1_1_1_1|2022-03-31	-103.651025114044
H5N1|2344b|EPI_ISL_18132896|accipitriformes|united_states|2_1_1_1_1_1_1_1|2022-03-23	-103.651025114044
H5N1|2344b|EPI_ISL_18132904|accipitriformes|united_states|2_1_1_1_1_1_1_1|2022-03-14	-103.651025114044
H5N1|2344b|EPI_ISL_18132916|accipitriformes|united_states|2_1_1_1_1_1_1_1|2022-04-13	-103.651025114044
H5N1|2344b|EPI_ISL_18132957|accipitriformes|united_states|2_1_1_1_1_1_1_1|2022-04-26	-103.651025114044
H5N1|2344b|EPI_ISL_18132965|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-31	-103.651025114044
H5N1|2344b|EPI_ISL_18132977|cathartiformes|united_states|2_1_1_1_1_1_1_1|2022-03-27	-103.651025114044
H5N1|2344b|EPI_ISL_18132984|caprimulgiformes|united_states|2_1_1_1_1_1_1_1|2022-03-09	-103.651025114044
H5N1|2344b|EPI_ISL_18132997|galliformes|united_states|2_1_1_1_1_1_1_1|2022-02-28	-103.651025114044
H5N1|2344b|EPI_ISL_18133002|accipitriformes|united_states|2_1_1_1_1_1_1_1|2022-03-01	-103.651025114044
H5N1|2344b|EPI_ISL_18133025|accipitriformes|united_states|2_1_1_1_1_1_1_1|2022-03-04	-103.651025114044
H5N1|2344b|EPI_ISL_18133034|accipitriformes|united_states|2_1_1_1_1_1_1_1|2022-03-25	-103.651025114044
H5N1|2344b|EPI_ISL_18133038|accipitriformes|united_states|2_1_1_1_1_1_1_1|2022-03-19	-103.651025114044
H5N1|2344b|EPI_ISL_18133052|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-18	-103.651025114044
H5N1|2344b|EPI_ISL_18133055|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-08	-103.651025114044
H5N1|2344b|EPI_ISL_18133064|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-28	-103.651025114044
H5N1|2344b|EPI_ISL_18133072|galliformes|united_states|2_1_1_1_1_1_1_1|2022-02-22	-103.651025114044
H5N1|2344b|EPI_ISL_18133076|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-03-04	-103.651025114044
H5N1|2344b|EPI_ISL_18133089|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-02-16	-103.651025114044
H5N1|2344b|EPI_ISL_18133092|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-24	-103.651025114044
H5N1|2344b|EPI_ISL_18133111|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-08	-103.651025114044
H5N1|2344b|EPI_ISL_18133113|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-08	-103.651025114044
H5N1|2344b|EPI_ISL_18133115|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-16	-103.651025114044
H5N1|2344b|EPI_ISL_18133116|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-14	-103.651025114044
H5N1|2344b|EPI_ISL_18133130|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-08	-103.651025114044
H5N1|2344b|EPI_ISL_18133144|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-26	-103.651025114044
H5N1|2344b|EPI_ISL_18133146|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-25	-103.651025114044
H5N1|2344b|EPI_ISL_18133148|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-02-05	-103.651025114044
H5N1|2344b|EPI_ISL_18133156|pelecaniformes|united_states|2_1_1_1_1_1_1_1|2022-02-28	-103.651025114044
H5N1|2344b|EPI_ISL_18133164|pelecaniformes|united_states|2_1_1_1_1_1_1_1|2022-04-12	-103.651025114044
H5N1|2344b|EPI_ISL_18133167|galliformes|united_states|2_1_1_1_1_1_1_1|2022-02-11	-103.651025114044
H5N1|2344b|EPI_ISL_18133168|pelecaniformes|united_states|2_1_1_1_1_1_1_1|2022-04-12	-103.651025114044
H5N1|2344b|EPI_ISL_18133212|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-02-07	-103.651025114044
H5N1|2344b|EPI_ISL_18133220|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-02-07	-103.651025114044
H5N1|2344b|EPI_ISL_18133222|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-23	-103.651025114044
H5N1|2344b|EPI_ISL_18133241|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-26	-103.651025114044
H5N1|2344b|EPI_ISL_18133248|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-02-07	-103.651025114044
H5N1|2344b|EPI_ISL_18133252|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-03-09	-103.651025114044
H5N1|2344b|EPI_ISL_18133253|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-02-07	-103.651025114044
H5N1|2344b|EPI_ISL_18133257|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-03-08	-103.651025114044
H5N1|2344b|EPI_ISL_18133268|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-02-03	-103.651025114044
H5N1|2344b|EPI_ISL_18133329|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-03-22	-103.651025114044
H5N1|2344b|EPI_ISL_18133334|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-19	-103.651025114044
H5N1|2344b|EPI_ISL_18133349|accipitriformes|united_states|2_1_1_1_1_1_1_1|2022-03-13	-103.651025114044
H5N1|2344b|EPI_ISL_18133350|passeriformes|united_states|2_1_1_1_1_1_1_1|2022-03-24	-103.651025114044
H5N1|2344b|EPI_ISL_18133383|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-03-08	-103.651025114044
H5N1|2344b|EPI_ISL_18133387|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-03-20	-103.651025114044
H5N1|2344b|EPI_ISL_18133388|passeriformes|united_states|2_1_1_1_1_1_1_1|2022-04-04	-103.651025114044
H5N1|2344b|EPI_ISL_18133389|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-02-03	-103.651025114044
H5N1|2344b|EPI_ISL_18133394|strigiformes|united_states|2_1_1_1_1_1_1_1|2022-04-07	-103.651025114044
H5N1|2344b|EPI_ISL_18133396|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-03-14	-103.651025114044
H5N1|2344b|EPI_ISL_18133398|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-02-04	-103.651025114044
H5N1|2344b|EPI_ISL_18133404|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-04-01	-103.651025114044
H5N1|2344b|EPI_ISL_18133407|pelecaniformes|united_states|2_1_1_1_1_1_1_1|2022-02-20	-103.651025114044
H5N1|2344b|EPI_ISL_18133410|pelecaniformes|united_states|2_1_1_1_1_1_1_1|2022-03-04	-103.651025114044
H5N1|2344b|EPI_ISL_18133416|anseriformes|united_states|2_1_1_1_1_1_1_1|2021-12-30	-103.651025114044
H5N1|2344b|EPI_ISL_18133419|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-22	-103.651025114044
H5N1|2344b|EPI_ISL_18133425|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-06	-103.651025114044
H5N1|2344b|EPI_ISL_18133429|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-06	-103.651025114044
H5N1|2344b|EPI_ISL_18133433|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-06	-103.651025114044
H5N1|2344b|EPI_ISL_18133462|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-02-22	-103.651025114044
H5N1|2344b|EPI_ISL_18133465|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-02-22	-103.651025114044
H5N1|2344b|EPI_ISL_18133470|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-01-30	-103.651025114044
H5N1|2344b|EPI_ISL_18133474|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-03-07	-103.651025114044
H5N1|2344b|EPI_ISL_18133499|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-03-07	-103.651025114044
H5N1|2344b|EPI_ISL_18133511|strigiformes|united_states|2_1_1_1_1_1_1_1|2022-03-30	-103.651025114044
H5N1|2344b|EPI_ISL_18133515|strigiformes|united_states|2_1_1_1_1_1_1_1|2022-04-14	-103.651025114044
H5N1|2344b|EPI_ISL_18133517|strigiformes|united_states|2_1_1_1_1_1_1_1|2022-04-15	-103.651025114044
H5N1|2344b|EPI_ISL_18133520|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-03-14	-103.651025114044
H5N1|2344b|EPI_ISL_18219237|anseriformes|france|2_1_1_1_1_1_1_1|2022-02-03	2.5780749353201
H5N1|2344b|EPI_ISL_18245815|anseriformes|poland|2_1_1_1_1_1_1_1|2021-12-23	19.4236724631525
H5N1|2344b|EPI_ISL_18284462|galliformes|japan|2_1_1_1_1_1_1_1|2022-11-07	137.574137168765
H5N1|2344b|EPI_ISL_18361460|pelecaniformes|croatia|2_1_1_1_1_1_1_1|2021-12-08	16.3887129948206
H5N1|2344b|EPI_ISL_18445701|anseriformes|france|2_1_1_1_1_1_1_1|2021-12-18	2.5780749353201
H5N1|2344b|EPI_ISL_18445749|suliformes|france|2_1_1_1_1_1_1_1|2022-07-23	2.5780749353201
H5N1|2344b|EPI_ISL_18455202|suliformes|norway|2_1_1_1_1_1_1_1|2022-06-16	12.3044196327525
H5N1|2344b|EPI_ISL_18455203|carnivora|norway|2_1_1_1_1_1_1_1|2022-07-26	12.3044196327525
H5N1|2344b|EPI_ISL_18455216|galliformes|norway|2_1_1_1_1_1_1_1|2021-11-10	12.3044196327525
H5N1|2344b|EPI_ISL_18458053|charadriiformes|latvia|2_1_1_1_1_1_1_1|2021-05-30	24.9396020767644
H5N1|2344b|EPI_ISL_18458056|galliformes|poland|2_1_1_1_1_1_1_1|2021-11-03	19.4236724631525
H5N1|2344b|EPI_ISL_18458057|galliformes|poland|2_1_1_1_1_1_1_1|2021-11-06	19.4236724631525
H5N1|2344b|EPI_ISL_18458059|anseriformes|poland|2_1_1_1_1_1_1_1|2021-11-12	19.4236724631525
H5N1|2344b|EPI_ISL_18458066|galliformes|poland|2_1_1_1_1_1_1_1|2021-11-16	19.4236724631525
H5N1|2344b|EPI_ISL_18458070|anseriformes|poland|2_1_1_1_1_1_1_1|2021-11-18	19.4236724631525
H5N1|2344b|EPI_ISL_18458072|galliformes|austria|2_1_1_1_1_1_1_1|2021-11-29	14.1261824377155
H5N1|2344b|EPI_ISL_18458075|anseriformes|austria|2_1_1_1_1_1_1_1|2021-12-14	14.1261824377155
H5N1|2344b|EPI_ISL_18462525|ciconiiformes|nigeria|2_1_1_1_1_1_1_1|2022-03-01	8.08769036750384
H5N1|2344b|EPI_ISL_18462527|anseriformes|nigeria|2_1_1_1_1_1_1_1|2022-03-01	8.08769036750384
H5N1|2344b|EPI_ISL_18462529|anseriformes|nigeria|2_1_1_1_1_1_1_1|2022-03-01	8.08769036750384
H5N1|2344b|EPI_ISL_18462531|caprimulgiformes|nigeria|2_1_1_1_1_1_1_1|2022-03-01	8.08769036750384
H5N1|2344b|EPI_ISL_18462534|anseriformes|nigeria|2_1_1_1_1_1_1_1|2022-04-01	8.08769036750384
H5N1|2344b|EPI_ISL_18462535|anseriformes|nigeria|2_1_1_1_1_1_1_1|2022-03-01	8.08769036750384
H5N1|2344b|EPI_ISL_18462538|anseriformes|nigeria|2_1_1_1_1_1_1_1|2022-04-01	8.08769036750384
H5N1|2344b|EPI_ISL_18462540|charadriiformes|nigeria|2_1_1_1_1_1_1_1|2022-04-01	8.08769036750384
H5N1|2344b|EPI_ISL_18462541|charadriiformes|nigeria|2_1_1_1_1_1_1_1|2022-04-01	8.08769036750384
H5N1|2344b|EPI_ISL_18509073|anseriformes|latvia|2_1_1_1_1_1_1_1|2022-01-14	24.9396020767644
H5N1|2344b|EPI_ISL_18509887|environment|japan|2_1_1_1_1_1_1_1|2023-11-07	137.574137168765
H5N1|2344b|EPI_ISL_18509889|environment|japan|2_1_1_1_1_1_1_1|2023-11-07	137.574137168765
H5N1|2344b|EPI_ISL_18591747|passeriformes|japan|2_1_1_1_1_1_1_1|2023-11-23	137.574137168765
H5N1|2344b|EPI_ISL_18603584|anseriformes|japan|2_1_1_1_1_1_1_1|2023-11-13	137.574137168765
H5N1|2344b|EPI_ISL_18612256|anseriformes|japan|2_1_1_1_1_1_1_1|2023-11-15	137.574137168765
H5N1|2344b|EPI_ISL_18612263|anseriformes|japan|2_1_1_1_1_1_1_1|2023-11-27	137.574137168765
H5N1|2344b|EPI_ISL_18615599|environment|japan|2_1_1_1_1_1_1_1|2023-11-06	137.574137168765
H5N1|2344b|EPI_ISL_18640911|anseriformes|japan|2_1_1_1_1_1_1_1|2023-11-23	137.574137168765
H5N1|2344b|EPI_ISL_18651568|gruiformes|japan|2_1_1_1_1_1_1_1|2023-12-11	137.574137168765
H5N1|2344b|EPI_ISL_18665535|carnivora|canada|2_1_1_1_1_1_1_1|2023-03-09	-96.5129185126773
H5N1|2344b|EPI_ISL_18665539|anseriformes|canada|2_1_1_1_1_1_1_1|2023-11-07	-96.5129185126773
H5N1|2344b|EPI_ISL_18665578|accipitriformes|canada|2_1_1_1_1_1_1_1|2023-01-16	-96.5129185126773
H5N1|2344b|EPI_ISL_18665597|accipitriformes|canada|2_1_1_1_1_1_1_1|2023-12-11	-96.5129185126773
H5N1|2344b|EPI_ISL_18665599|anseriformes|canada|2_1_1_1_1_1_1_1|2023-11-14	-96.5129185126773
H5N1|2344b|EPI_ISL_18665600|falconiformes|canada|2_1_1_1_1_1_1_1|2023-12-11	-96.5129185126773
H5N1|2344b|EPI_ISL_18665608|pelecaniformes|canada|2_1_1_1_1_1_1_1|2023-11-20	-96.5129185126773
H5N1|2344b|EPI_ISL_18665641|charadriiformes|canada|2_1_1_1_1_1_1_1|2023-11-20	-96.5129185126773
H5N1|2344b|EPI_ISL_18665656|anseriformes|canada|2_1_1_1_1_1_1_1|2023-11-24	-96.5129185126773
H5N1|2344b|EPI_ISL_18665689|accipitriformes|canada|2_1_1_1_1_1_1_1|2023-11-27	-96.5129185126773
H5N1|2344b|EPI_ISL_18698940|anseriformes|united_states|2_1_1_1_1_1_1_1|2023-10-27	-103.651025114044
H5N1|2344b|EPI_ISL_18698941|galliformes|united_states|2_1_1_1_1_1_1_1|2023-10-27	-103.651025114044
H5N1|2344b|EPI_ISL_18698942|galliformes|united_states|2_1_1_1_1_1_1_1|2023-10-27	-103.651025114044
H5N1|2344b|EPI_ISL_18698983|anseriformes|united_states|2_1_1_1_1_1_1_1|2023-11-03	-103.651025114044
H5N1|2344b|EPI_ISL_18717640|anseriformes|south_korea|2_1_1_1_1_1_1_1|2023-11-27	127.784630688405
H5N1|2344b|EPI_ISL_18737452|charadriiformes|united_states|2_1_1_1_1_1_1_1|2023-07-22	-103.651025114044
H5N1|2344b|EPI_ISL_18737453|procellariiformes|united_states|2_1_1_1_1_1_1_1|2023-07-19	-103.651025114044
H5N1|2344b|EPI_ISL_18737516|anseriformes|united_states|2_1_1_1_1_1_1_1|2023-11-28	-103.651025114044
H5N1|2344b|EPI_ISL_18740020|accipitriformes|japan|2_1_1_1_1_1_1_1|2023-11-23	137.574137168765
H5N1|2344b|EPI_ISL_18740125|anseriformes|japan|2_1_1_1_1_1_1_1|2023-11-18	137.574137168765
H5N1|2344b|EPI_ISL_18740129|anseriformes|japan|2_1_1_1_1_1_1_1|2023-12-04	137.574137168765
H5N1|2344b|EPI_ISL_18755533|anseriformes|united_states|2_1_1_1_1_1_1_1|2022-09-14	-103.651025114044
H5N1|2344b|EPI_ISL_18770563|gruiformes|japan|2_1_1_1_1_1_1_1|2023-12-15	137.574137168765
H5N1|2344b|EPI_ISL_18788583|accipitriformes|denmark|2_1_1_1_1_1_1_1|2021-12-18	10.0707816763207
H5N1|2344b|EPI_ISL_18788586|anseriformes|denmark|2_1_1_1_1_1_1_1|2021-12-09	10.0707816763207
H5N1|2344b|EPI_ISL_18788588|charadriiformes|denmark|2_1_1_1_1_1_1_1|2021-11-05	10.0707816763207
H5N1|2344b|EPI_ISL_18819797|anseriformes|south_korea|2_1_1_1_1_1_1_1|2023-12-20	127.784630688405
H5N1|2344b|EPI_ISL_18819960|anseriformes|south_korea|2_1_1_1_1_1_1_1|2023-12-03	127.784630688405
H5N1|2344b|EPI_ISL_18876661|passeriformes|japan|2_1_1_1_1_1_1_1|2024-01-17	137.574137168765
H5N1|2344b|EPI_ISL_18909437|gruiformes|japan|2_1_1_1_1_1_1_1|2023-12-23	137.574137168765
H5N1|2344b|EPI_ISL_18932042|passeriformes|japan|2_1_1_1_1_1_1_1|2024-01-22	137.574137168765
H5N1|2344b|EPI_ISL_18935784|anseriformes|japan|2_1_1_1_1_1_1_1|2023-11-09	137.574137168765
H5N1|2344b|EPI_ISL_18935785|anseriformes|japan|2_1_1_1_1_1_1_1|2023-12-02	137.574137168765
H5N1|2344b|EPI_ISL_18953100|anseriformes|denmark|2_1_1_1_1_1_1_1|2021-10-26	10.0707816763207
H5N1|2344b|EPI_ISL_18953101|galliformes|denmark|2_1_1_1_1_1_1_1|2021-11-02	10.0707816763207
H5N1|2344b|EPI_ISL_18969146|environment|japan|2_1_1_1_1_1_1_1|2023-12-14	137.574137168765
H5N1|2344b|EPI_ISL_18979788|accipitriformes|japan|2_1_1_1_1_1_1_1|2023-08-31	137.574137168765
H5N1|2344b|EPI_ISL_18979789|accipitriformes|japan|2_1_1_1_1_1_1_1|2023-12-14	137.574137168765
H5N1|2344b|EPI_ISL_18979791|passeriformes|japan|2_1_1_1_1_1_1_1|2023-12-13	137.574137168765
H5N1|2344b|EPI_ISL_19028663|accipitriformes|estonia|2_1_1_1_1_1_1_1|2021-05-16	25.5522615433491
H5N1|2344b|EPI_ISL_19028669|accipitriformes|estonia|2_1_1_1_1_1_1_1|2021-06-02	25.5522615433491
H5N1|2344b|EPI_ISL_19028670|accipitriformes|estonia|2_1_1_1_1_1_1_1|2021-11-01	25.5522615433491
H5N1|2344b|EPI_ISL_19033211|passeriformes|japan|2_1_1_1_1_1_1_1|2024-02-13	137.574137168765
H5N1|2344b|EPI_ISL_19033281|passeriformes|japan|2_1_1_1_1_1_1_1|2024-02-10	137.574137168765
H5N1|2344b|EPI_ISL_19033312|passeriformes|japan|2_1_1_1_1_1_1_1|2024-02-15	137.574137168765
H5N1|2344b|EPI_ISL_19033313|passeriformes|japan|2_1_1_1_1_1_1_1|2024-02-15	137.574137168765
H5N1|2344b|EPI_ISL_19035743|anseriformes|south_korea|2_1_1_1_1_1_1_1|2023-12-26	127.784630688405
H5N1|2344b|EPI_ISL_19057416|carnivora|netherlands|2_1_1_1_1_1_1_1|2021-12-03	5.56251311224367
H5N1|2344b|EPI_ISL_19071020|galliformes|japan|2_1_1_1_1_1_1_1|2024-03-11	137.574137168765
H5N1|2344b|EPI_ISL_19074698|galliformes|japan|2_1_1_1_1_1_1_1|2024-03-12	137.574137168765
H5N1|2344b|EPI_ISL_19074699|passeriformes|japan|2_1_1_1_1_1_1_1|2024-03-12	137.574137168765
H5N1|2344b|EPI_ISL_19074717|rodentia|japan|2_1_1_1_1_1_1_1|2024-03-12	137.574137168765
H5N1|2344b|EPI_ISL_2174084|charadriiformes|netherlands|2_1_1_1_1_1_1_1|2021-03-17	5.56251311224367
H5N1|2344b|EPI_ISL_2174728|anseriformes|netherlands|2_1_1_1_1_1_1_1|2021-03-22	5.56251311224367
H5N1|2344b|EPI_ISL_2193998|anseriformes|netherlands|2_1_1_1_1_1_1_1|2021-04-15	5.56251311224367
H5N1|2344b|EPI_ISL_2194014|accipitriformes|netherlands|2_1_1_1_1_1_1_1|2021-04-23	5.56251311224367
H5N1|2344b|EPI_ISL_2194036|anseriformes|netherlands|2_1_1_1_1_1_1_1|2021-04-22	5.56251311224367
H5N1|2344b|EPI_ISL_2194218|carnivora|netherlands|2_1_1_1_1_1_1_1|2021-05-17	5.56251311224367
H5N1|2344b|EPI_ISL_2227276|anseriformes|netherlands|2_1_1_1_1_1_1_1|2021-04-20	5.56251311224367
H5N1|2344b|EPI_ISL_2227279|accipitriformes|netherlands|2_1_1_1_1_1_1_1|2021-05-07	5.56251311224367
H5N1|2344b|EPI_ISL_2276069|galliformes|senegal|2_1_1_1_1_1_1_1|2020-12-23	-14.4663797488722
H5N1|2344b|EPI_ISL_2276070|galliformes|senegal|2_1_1_1_1_1_1_1|2020-12-23	-14.4663797488722
H5N1|2344b|EPI_ISL_2276071|pelecaniformes|senegal|2_1_1_1_1_1_1_1|2021-01-23	-14.4663797488722
H5N1|2344b|EPI_ISL_2652003|accipitriformes|sweden|2_1_1_1_1_1_1_1|2021-05-25	16.2835241791686
H5N1|2344b|EPI_ISL_2681045|ciconiiformes|poland|2_1_1_1_1_1_1_1|2021-04-20	19.4236724631525
H5N1|2344b|EPI_ISL_3005950|anseriformes|sweden|2_1_1_1_1_1_1_1|2021-05-11	16.2835241791686
H5N1|2344b|EPI_ISL_3135897|galliformes|hungary|2_1_1_1_1_1_1_1|2021-04-13	19.3977670199114
H5N1|2344b|EPI_ISL_4061484|galliformes|nigeria|2_1_1_1_1_1_1_1|2021-03-01	8.08769036750384
H5N1|2344b|EPI_ISL_4061485|galliformes|nigeria|2_1_1_1_1_1_1_1|2021-03-01	8.08769036750384
H5N1|2344b|EPI_ISL_4653177|galliformes|sweden|2_1_1_1_1_1_1_1|2021-09-22	16.2835241791686
H5N1|2344b|EPI_ISL_5145223|galliformes|germany|2_1_1_1_1_1_1_1|2021-05-05	10.373650933319
H5N1|2344b|EPI_ISL_5145422|anseriformes|germany|2_1_1_1_1_1_1_1|2021-04-08	10.373650933319
H5N1|2344b|EPI_ISL_5145744|charadriiformes|germany|2_1_1_1_1_1_1_1|2021-07-17	10.373650933319
H5N1|2344b|EPI_ISL_5146291|anseriformes|germany|2_1_1_1_1_1_1_1|2021-04-14	10.373650933319
H5N1|2344b|EPI_ISL_5146292|galliformes|germany|2_1_1_1_1_1_1_1|2021-04-27	10.373650933319
H5N1|2344b|EPI_ISL_5323347|anseriformes|czechia|2_1_1_1_1_1_1_1|2021-09-27	15.3371651897674
H5N1|2344b|EPI_ISL_5403566|anseriformes|germany|2_1_1_1_1_1_1_1|2021-10-14	10.373650933319
H5N1|2344b|EPI_ISL_5449305|anseriformes|denmark|2_1_1_1_1_1_1_1|2021-03-01	10.0707816763207
H5N1|2344b|EPI_ISL_5463796|galliformes|russia|2_1_1_1_1_1_1_1|2021-10-06	95.7970903417469
H5N1|2344b|EPI_ISL_5463804|galliformes|russia|2_1_1_1_1_1_1_1|2021-10-07	95.7970903417469
H5N1|2344b|EPI_ISL_5463805|anseriformes|russia|2_1_1_1_1_1_1_1|2021-10-07	95.7970903417469
H5N1|2344b|EPI_ISL_5804708|anseriformes|united_kingdom|2_1_1_1_1_1_1_1|2021-10-24	-2.78687513666638
H5N1|2344b|EPI_ISL_5942524|galliformes|netherlands|2_1_1_1_1_1_1_1|2021-10-31	5.56251311224367
H5N1|2344b|EPI_ISL_603133|anseriformes|netherlands|2_1_1_1_1_1_1_1|2020-10-16	5.56251311224367
H5N1|2344b|EPI_ISL_6101848|galliformes|netherlands|2_1_1_1_1_1_1_1|2021-11-07	5.56251311224367
H5N1|2344b|EPI_ISL_632314|anseriformes|netherlands|2_1_1_1_1_1_1_1|2020-10-28	5.56251311224367
H5N1|2344b|EPI_ISL_6328036|galliformes|netherlands|2_1_1_1_1_1_1_1|2021-11-14	5.56251311224367
H5N1|2344b|EPI_ISL_6328409|anseriformes|czechia|2_1_1_1_1_1_1_1|2021-11-01	15.3371651897674
H5N1|2344b|EPI_ISL_6375134|strigiformes|netherlands|2_1_1_1_1_1_1_1|2021-11-02	5.56251311224367
H5N1|2344b|EPI_ISL_6507374|anseriformes|croatia|2_1_1_1_1_1_1_1|2021-11-12	16.3887129948206
H5N1|2344b|EPI_ISL_6590766|anseriformes|france|2_1_1_1_1_1_1_1|2021-11-08	2.5780749353201
H5N1|2344b|EPI_ISL_6596216|anseriformes|sweden|2_1_1_1_1_1_1_1|2021-11-02	16.2835241791686
H5N1|2344b|EPI_ISL_6600745|galliformes|sweden|2_1_1_1_1_1_1_1|2021-10-29	16.2835241791686
H5N1|2344b|EPI_ISL_6600769|accipitriformes|sweden|2_1_1_1_1_1_1_1|2021-10-29	16.2835241791686
H5N1|2344b|EPI_ISL_6600943|charadriiformes|sweden|2_1_1_1_1_1_1_1|2021-11-09	16.2835241791686
H5N1|2344b|EPI_ISL_6675739|galliformes|netherlands|2_1_1_1_1_1_1_1|2021-11-19	5.56251311224367
H5N1|2344b|EPI_ISL_6675744|anseriformes|netherlands|2_1_1_1_1_1_1_1|2021-11-18	5.56251311224367
H5N1|2344b|EPI_ISL_6761006|anseriformes|netherlands|2_1_1_1_1_1_1_1|2021-11-09	5.56251311224367
H5N1|2344b|EPI_ISL_6761012|anseriformes|netherlands|2_1_1_1_1_1_1_1|2021-11-02	5.56251311224367
H5N1|2344b|EPI_ISL_6761017|galliformes|netherlands|2_1_1_1_1_1_1_1|2021-11-12	5.56251311224367
H5N1|2344b|EPI_ISL_6761024|anseriformes|netherlands|2_1_1_1_1_1_1_1|2021-11-13	5.56251311224367
H5N1|2344b|EPI_ISL_683592|anseriformes|italy|2_1_1_1_1_1_1_1|2020-11-21	12.208345049127
H5N1|2344b|EPI_ISL_6931008|anseriformes|poland|2_1_1_1_1_1_1_1|2021-11-03	19.4236724631525
H5N1|2344b|EPI_ISL_6934175|anseriformes|poland|2_1_1_1_1_1_1_1|2021-11-07	19.4236724631525
H5N1|2344b|EPI_ISL_7055384|anseriformes|sweden|2_1_1_1_1_1_1_1|2021-11-17	16.2835241791686
H5N1|2344b|EPI_ISL_711055|galliformes|netherlands|2_1_1_1_1_1_1_1|2020-12-14	5.56251311224367
H5N1|2344b|EPI_ISL_7224437|galliformes|czechia|2_1_1_1_1_1_1_1|2021-11-12	15.3371651897674
H5N1|2344b|EPI_ISL_7224454|galliformes|czechia|2_1_1_1_1_1_1_1|2021-11-12	15.3371651897674
H5N1|2344b|EPI_ISL_7267243|anseriformes|netherlands|2_1_1_1_1_1_1_1|2021-11-09	5.56251311224367
H5N1|2344b|EPI_ISL_7267245|anseriformes|netherlands|2_1_1_1_1_1_1_1|2021-11-13	5.56251311224367
H5N1|2344b|EPI_ISL_7267248|anseriformes|netherlands|2_1_1_1_1_1_1_1|2021-11-14	5.56251311224367
H5N1|2344b|EPI_ISL_7267251|anseriformes|netherlands|2_1_1_1_1_1_1_1|2021-11-16	5.56251311224367
H5N1|2344b|EPI_ISL_7267254|anseriformes|netherlands|2_1_1_1_1_1_1_1|2021-11-23	5.56251311224367
H5N1|2344b|EPI_ISL_7626513|galliformes|czechia|2_1_1_1_1_1_1_1|2021-11-25	15.3371651897674
H5N1|2344b|EPI_ISL_7626514|anseriformes|czechia|2_1_1_1_1_1_1_1|2021-11-29	15.3371651897674
H5N1|2344b|EPI_ISL_7626526|galliformes|czechia|2_1_1_1_1_1_1_1|2021-11-29	15.3371651897674
