tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,collection_original,profile_lab,cluster_profile,cluster_label,clade,collection_tipdate,cluster_number,collection_dateerror
H5N1|2344b|EPI_ISL_18310959|galliformes|uruguay|4_3_1_1_2_1_1_3|2023-04-16,H5N1,EPI_ISL_18310959,A/backyard turkey/Uruguay/UDELAR-124-M6/2023,2023-04-16,2023-04,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,uruguay,ury,-32.7868641942882,-56.0254606768188,NA,NA,NA,NA,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-04-16,cluster003,FALSE
H5N1|2344b|EPI_ISL_18310960|anseriformes|uruguay|4_3_1_1_2_1_1_3|2023-04-16,H5N1,EPI_ISL_18310960,A/backyard duck/Uruguay/UDELAR-124-M3/2023,2023-04-16,2023-04,2023,anseriformes domestic,anseriformes,NA,NA,NA,NA,domestic,anseriformes-domestic,south america,uruguay,ury,-32.7868641942882,-56.0254606768188,NA,NA,NA,NA,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-04-16,cluster003,FALSE
H5N1|2344b|EPI_ISL_18310961|galliformes|uruguay|4_3_1_1_2_1_1_3|2023-05-03,H5N1,EPI_ISL_18310961,A/backyard chicken/Uruguay/UDELAR-144-M3/2023,2023-05-03,2023-05,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,uruguay,ury,-32.7868641942882,-56.0254606768188,NA,NA,NA,NA,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-05-03,cluster003,FALSE
H5N1|2344b|EPI_ISL_18310962|galliformes|uruguay|4_3_1_1_2_1_1_3|2023-04-17,H5N1,EPI_ISL_18310962,A/backyard chicken/Uruguay/UDELAR-127-M4/2023,2023-04-17,2023-04,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,uruguay,ury,-32.7868641942882,-56.0254606768188,NA,NA,NA,NA,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-04-17,cluster003,FALSE
H5N1|2344b|EPI_ISL_18310963|galliformes|uruguay|4_3_1_1_2_1_1_3|2023-04-17,H5N1,EPI_ISL_18310963,A/backyard chicken/Uruguay/UDELAR-127-M1/2023,2023-04-17,2023-04,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,uruguay,ury,-32.7868641942882,-56.0254606768188,NA,NA,NA,NA,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-04-17,cluster003,FALSE
H5N1|2344b|EPI_ISL_18310964|galliformes|uruguay|4_3_1_1_2_1_1_3|2023-04-16,H5N1,EPI_ISL_18310964,A/backyard chicken/Uruguay/UDELAR-124-M1/2023,2023-04-16,2023-04,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,uruguay,ury,-32.7868641942882,-56.0254606768188,NA,NA,NA,NA,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-04-16,cluster003,FALSE
H5N1|2344b|EPI_ISL_18310965|galliformes|uruguay|4_3_1_1_2_1_1_3|2023-03-06,H5N1,EPI_ISL_18310965,A/backyard chicken/Uruguay/UDELAR-047-M3/2023,2023-03-06,2023-03,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,uruguay,ury,-32.7868641942882,-56.0254606768188,NA,NA,NA,NA,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-03-06,cluster003,FALSE
H5N1|2344b|EPI_ISL_18310966|galliformes|uruguay|4_3_1_1_2_1_1_3|2023-03-06,H5N1,EPI_ISL_18310966,A/backyard chicken/Uruguay/UDELAR-047-M1/2023,2023-03-06,2023-03,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,uruguay,ury,-32.7868641942882,-56.0254606768188,NA,NA,NA,NA,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-03-06,cluster003,FALSE
H5N1|2344b|EPI_ISL_18310967|galliformes|uruguay|4_3_1_1_2_1_1_3|2023-03-03,H5N1,EPI_ISL_18310967,A/backyard chicken/Uruguay/UDELAR-040-M7/2023,2023-03-03,2023-03,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,uruguay,ury,-32.7868641942882,-56.0254606768188,NA,NA,NA,NA,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-03-03,cluster003,FALSE
H5N1|2344b|EPI_ISL_18497946|anseriformes|peru|4_3_1_1_2_1_1_3|2023-09-26,H5N1,EPI_ISL_18497946,A/duck/Peru/LAM-INS-014/2023,2023-09-26,2023-09,2023,anseriformes domestic,anseriformes,NA,NA,NA,NA,domestic,anseriformes-domestic,south america,peru,per,-9.12690950582405,-74.3967035676846,lambayeque,pe.lb,-6.35291743430401,-79.8242308836425,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-09-26,cluster003,FALSE
H5N1|2344b|EPI_ISL_18760060|galliformes|chile|4_3_1_1_2_1_1_3|2023-03-20,H5N1,EPI_ISL_18760060,A/chicken/Metropolitana/SJCEIRR-2431481/2023,2023-03-20,2023-03,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,chile,chl,-36.352932692973,-71.0631434301439,santiago metropolitan,cl.rm,-33.6042434852213,-70.6268454043396,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-03-20,cluster003,FALSE
H5N1|2344b|EPI_ISL_18760061|pelecaniformes|chile|4_3_1_1_2_1_1_3|2023-02-13,H5N1,EPI_ISL_18760061,A/pelican/Biobio/SJCEIRR-236574/2023,2023-02-13,2023-02,2023,avian other,pelecaniformes,NA,NA,NA,NA,wild,other,south america,chile,chl,-36.352932692973,-71.0631434301439,bío-bío,cl.bi,-37.4998667272625,-72.3949210324733,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-02-13,cluster003,FALSE
H5N1|2344b|EPI_ISL_18760063|galliformes|chile|4_3_1_1_2_1_1_3|2023-03-29,H5N1,EPI_ISL_18760063,A/turkey/Valparaiso/SJCEIRR-2455621/2023,2023-03-29,2023-03,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,chile,chl,-36.352932692973,-71.0631434301439,valparaíso,cl.vs,-32.7895224923796,-71.3992840580514,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-03-29,cluster003,FALSE
H5N1|2344b|EPI_ISL_18760067|suliformes|chile|4_3_1_1_2_1_1_3|2023-03-17,H5N1,EPI_ISL_18760067,A/peruvian booby/OHiggins/SJCEIRR-2427551/2023,2023-03-17,2023-03,2023,avian other,suliformes,NA,NA,NA,NA,wild,other,south america,chile,chl,-36.352932692973,-71.0631434301439,libertador general bernardo o'hi,cl.li,-34.4357789812144,-71.0464648196043,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-03-17,cluster003,FALSE
H5N1|2344b|EPI_ISL_18760069|mammal|chile|4_3_1_1_2_1_1_3|2023-03-19,H5N1,EPI_ISL_18760069,A/sea lion/Valparaiso/SJCEIRR-2431361/2023,2023-03-19,2023-03,2023,mammal,mammal,NA,NA,NA,NA,wild,mammal,south america,chile,chl,-36.352932692973,-71.0631434301439,valparaíso,cl.vs,-32.7895224923796,-71.3992840580514,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-03-19,cluster003,FALSE
H5N1|2344b|EPI_ISL_18760073|galliformes|chile|4_3_1_1_2_1_1_3|2023-03-25,H5N1,EPI_ISL_18760073,A/chicken/Araucania/SJCEIRR-244469/2023,2023-03-25,2023-03,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,chile,chl,-36.352932692973,-71.0631434301439,araucanía,cl.ar,-38.6482992883006,-72.2753909310813,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-03-25,cluster003,FALSE
H5N1|2344b|EPI_ISL_18760074|galliformes|chile|4_3_1_1_2_1_1_3|2023-02-04,H5N1,EPI_ISL_18760074,A/chicken/Atacama/SJCEIRR-2352542/2023,2023-02-04,2023-02,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,chile,chl,-36.352932692973,-71.0631434301439,atacama,cl.at,-27.3880384326825,-69.902133937498,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-02-04,cluster003,FALSE
H5N1|2344b|EPI_ISL_18755251|suliformes|brazil|4_3_1_1_2_1_1_3|2023-06-03,H5N1,EPI_ISL_18755251,A/frigatebird/Rio de Janeiro/MAPA-1532N/2023,2023-06-03,2023-06,2023,avian other,suliformes,NA,NA,NA,NA,wild,other,south america,brazil,bra,-10.6270293883904,-53.1872965549782,rio de janeiro,br.rj,-22.1966758001859,-42.6576662414631,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-06-03,cluster003,FALSE
H5N1|2344b|EPI_ISL_18755338|charadriiformes|brazil|4_3_1_1_2_1_1_3|2023-05-15,H5N1,EPI_ISL_18755338,A/tern/Espirito Santo/MAPA-1339N2/2023,2023-05-15,2023-05,2023,charadriiformes,charadriiformes,NA,NA,NA,NA,wild,charadriiformes-wild,south america,brazil,bra,-10.6270293883904,-53.1872965549782,espírito santo,br.es,-19.5709250592315,-40.6652075301607,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-05-15,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698459|anseriformes|argentina|4_3_1_1_2_1_1_3|2023-02-11,H5N1,EPI_ISL_18698459,A/Goose/Argentina/389-1/2023,2023-02-11,2023-02,2023,anseriformes domestic,anseriformes,NA,NA,NA,NA,domestic,anseriformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,jujuy,ar.jy,-23.3179610327965,-65.7649952758448,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-02-11,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698460|galliformes|argentina|4_3_1_1_2_1_1_3|2023-02-16,H5N1,EPI_ISL_18698460,A/Chicken/Argentina/464-4/2023,2023-02-16,2023-02,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,córdoba,ar.cb,-32.1223499660356,-63.8001999960292,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-02-16,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698462|galliformes|argentina|4_3_1_1_2_1_1_3|2023-02-18,H5N1,EPI_ISL_18698462,A/Chicken/Argentina/477-5/2023,2023-02-18,2023-02,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,córdoba,ar.cb,-32.1223499660356,-63.8001999960292,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-02-18,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698464|galliformes|argentina|4_3_1_1_2_1_1_3|2023-02-18,H5N1,EPI_ISL_18698464,A/Chicken/Argentina/481-2/2023,2023-02-18,2023-02,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,córdoba,ar.cb,-32.1223499660356,-63.8001999960292,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-02-18,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698466|galliformes|argentina|4_3_1_1_2_1_1_3|2023-02-19,H5N1,EPI_ISL_18698466,A/Chicken/Argentina/485-6/2023,2023-02-19,2023-02,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,córdoba,ar.cb,-32.1223499660356,-63.8001999960292,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-02-19,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698469|galliformes|argentina|4_3_1_1_2_1_1_3|2023-02-20,H5N1,EPI_ISL_18698469,A/Chicken/Argentina/491-2/2023,2023-02-20,2023-02,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,buenos aires,ar.ba,-36.6626557465889,-60.5480821834678,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-02-20,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698471|galliformes|argentina|4_3_1_1_2_1_1_3|2023-02-20,H5N1,EPI_ISL_18698471,A/Chicken/Argentina/501-1/2023,2023-02-20,2023-02,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,córdoba,ar.cb,-32.1223499660356,-63.8001999960292,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-02-20,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698474|galliformes|argentina|4_3_1_1_2_1_1_3|2023-02-20,H5N1,EPI_ISL_18698474,A/Chicken/Argentina/506-2/2023,2023-02-20,2023-02,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,córdoba,ar.cb,-32.1223499660356,-63.8001999960292,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-02-20,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698476|galliformes|argentina|4_3_1_1_2_1_1_3|2023-02-21,H5N1,EPI_ISL_18698476,A/Chicken/Argentina/509-2/2023,2023-02-21,2023-02,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,santa fe,ar.sf,-30.6720306872131,-60.9357621538365,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-02-21,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698478|galliformes|argentina|4_3_1_1_2_1_1_3|2023-02-23,H5N1,EPI_ISL_18698478,A/Chicken/Argentina/556-6/2023,2023-02-23,2023-02,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,buenos aires,ar.ba,-36.6626557465889,-60.5480821834678,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-02-23,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698480|galliformes|argentina|4_3_1_1_2_1_1_3|2023-02-22,H5N1,EPI_ISL_18698480,A/Chicken/Argentina/559-8/2023,2023-02-22,2023-02,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,san luis,ar.sl,-33.7527938244466,-66.0339496041068,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-02-22,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698482|galliformes|argentina|4_3_1_1_2_1_1_3|2023-02-23,H5N1,EPI_ISL_18698482,A/Chicken/Argentina/578-2/2023,2023-02-23,2023-02,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,río negro,ar.rn,-40.4108256408088,-67.2098045960294,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-02-23,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698485|unknown_avian|argentina|4_3_1_1_2_1_1_3|2023-02-24,H5N1,EPI_ISL_18698485,A/Avian/Argentina/579-5/2023,2023-02-24,2023-02,2023,avian other,unknown avian,NA,NA,NA,NA,wild,other,south america,argentina,arg,-34.6877265175387,-64.7468967526828,buenos aires,ar.ba,-36.6626557465889,-60.5480821834678,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-02-24,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698487|unknown_avian|argentina|4_3_1_1_2_1_1_3|2023-02-24,H5N1,EPI_ISL_18698487,A/Avian/Argentina/586-4/2023,2023-02-24,2023-02,2023,avian other,unknown avian,NA,NA,NA,NA,wild,other,south america,argentina,arg,-34.6877265175387,-64.7468967526828,córdoba,ar.cb,-32.1223499660356,-63.8001999960292,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-02-24,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698490|galliformes|argentina|4_3_1_1_2_1_1_3|2023-02-24,H5N1,EPI_ISL_18698490,A/Chicken/Argentina/588-4/2023,2023-02-24,2023-02,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,córdoba,ar.cb,-32.1223499660356,-63.8001999960292,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-02-24,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698492|galliformes|argentina|4_3_1_1_2_1_1_3|2023-02-27,H5N1,EPI_ISL_18698492,A/Chicken/Argentina/606-1/2023,2023-02-27,2023-02,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,buenos aires,ar.ba,-36.6626557465889,-60.5480821834678,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-02-27,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698494|galliformes|argentina|4_3_1_1_2_1_1_3|2023-03-03,H5N1,EPI_ISL_18698494,A/Chicken/Argentina/736-1/2023,2023-03-03,2023-03,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,buenos aires,ar.ba,-36.6626557465889,-60.5480821834678,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-03-03,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698497|galliformes|argentina|4_3_1_1_2_1_1_3|2023-03-04,H5N1,EPI_ISL_18698497,A/Turkey/Argentina/753-1/2023,2023-03-04,2023-03,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,santa fe,ar.sf,-30.6720306872131,-60.9357621538365,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-03-04,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698502|galliformes|argentina|4_3_1_1_2_1_1_3|2023-03-13,H5N1,EPI_ISL_18698502,A/Chicken/Argentina/919-3/2023,2023-03-13,2023-03,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,neuquén,ar.nq,-38.6247364397998,-70.1087540238136,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-03-13,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698504|galliformes|argentina|4_3_1_1_2_1_1_3|2023-03-16,H5N1,EPI_ISL_18698504,A/Chicken/Argentina/1035-1/2023,2023-03-16,2023-03,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,la pampa,ar.lp,-37.1255727771995,-65.4470299288487,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-03-16,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698505|galliformes|argentina|4_3_1_1_2_1_1_3|2023-03-21,H5N1,EPI_ISL_18698505,A/Chicken/Argentina/1147-2/2023,2023-03-21,2023-03,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,neuquén,ar.nq,-38.6247364397998,-70.1087540238136,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-03-21,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698506|galliformes|argentina|4_3_1_1_2_1_1_3|2023-03-27,H5N1,EPI_ISL_18698506,A/Chicken/Argentina/1200-1/2023,2023-03-27,2023-03,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,santa fe,ar.sf,-30.6720306872131,-60.9357621538365,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-03-27,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698507|galliformes|argentina|4_3_1_1_2_1_1_3|2023-03-31,H5N1,EPI_ISL_18698507,A/Chicken/Argentina/1340-2/2023,2023-03-31,2023-03,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,buenos aires,ar.ba,-36.6626557465889,-60.5480821834678,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-03-31,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698508|galliformes|argentina|4_3_1_1_2_1_1_3|2023-03-31,H5N1,EPI_ISL_18698508,A/Turkey/Argentina/1348-3/2023,2023-03-31,2023-03,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,corrientes,ar.cn,-28.7729566425108,-57.7999491192661,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-03-31,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698510|galliformes|argentina|4_3_1_1_2_1_1_3|2023-04-03,H5N1,EPI_ISL_18698510,A/Chicken/Argentina/1416-3/2023,2023-04-03,2023-04,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,río negro,ar.rn,-40.4108256408088,-67.2098045960294,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-04-03,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698511|galliformes|argentina|4_3_1_1_2_1_1_3|2023-04-12,H5N1,EPI_ISL_18698511,A/Chicken/Argentina/1530-3/2023,2023-04-12,2023-04,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,chubut,ar.ch,-43.7868223025616,-68.511663809735,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-04-12,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698512|galliformes|argentina|4_3_1_1_2_1_1_3|2023-04-19,H5N1,EPI_ISL_18698512,A/Chicken/Argentina/1708-1/2023,2023-04-19,2023-04,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,mendoza,ar.mz,-34.6107738098794,-68.5833000873727,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-04-19,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698513|galliformes|argentina|4_3_1_1_2_1_1_3|2023-04-17,H5N1,EPI_ISL_18698513,A/Turkey/Argentina/1710-1/2023,2023-04-17,2023-04,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,santa cruz,ar.sc,-48.7713269135881,-69.8913370290236,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-04-17,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698514|galliformes|argentina|4_3_1_1_2_1_1_3|2023-04-19,H5N1,EPI_ISL_18698514,A/Turkey/Argentina/1711-2/2023,2023-04-19,2023-04,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,chubut,ar.ch,-43.7868223025616,-68.511663809735,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-04-19,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698515|anseriformes|argentina|4_3_1_1_2_1_1_3|2023-04-19,H5N1,EPI_ISL_18698515,A/Duck/Argentina/1712-5/2023,2023-04-19,2023-04,2023,anseriformes domestic,anseriformes,NA,NA,NA,NA,domestic,anseriformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,corrientes,ar.cn,-28.7729566425108,-57.7999491192661,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-04-19,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698516|unknown_avian|argentina|4_3_1_1_2_1_1_3|2023-04-21,H5N1,EPI_ISL_18698516,A/Avian/Argentina/1762-2/2023,2023-04-21,2023-04,2023,avian other,unknown avian,NA,NA,NA,NA,wild,other,south america,argentina,arg,-34.6877265175387,-64.7468967526828,buenos aires,ar.ba,-36.6626557465889,-60.5480821834678,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-04-21,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698517|unknown_avian|argentina|4_3_1_1_2_1_1_3|2023-04-24,H5N1,EPI_ISL_18698517,A/Avian/Argentina/1790-5/2023,2023-04-24,2023-04,2023,avian other,unknown avian,NA,NA,NA,NA,wild,other,south america,argentina,arg,-34.6877265175387,-64.7468967526828,neuquén,ar.nq,-38.6247364397998,-70.1087540238136,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-04-24,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698518|galliformes|argentina|4_3_1_1_2_1_1_3|2023-05-01,H5N1,EPI_ISL_18698518,A/Chicken/Argentina/1976-2/2023,2023-05-01,2023-05,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,chaco,ar.cc,-26.3828503765305,-60.7777509441554,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-05-01,cluster003,FALSE
H5N1|2344b|EPI_ISL_18698519|galliformes|argentina|4_3_1_1_2_1_1_3|2023-05-04,H5N1,EPI_ISL_18698519,A/Chicken/Argentina/1984-4/2023,2023-05-04,2023-05,2023,galliformes,galliformes,NA,NA,NA,NA,domestic,galliformes-domestic,south america,argentina,arg,-34.6877265175387,-64.7468967526828,buenos aires,ar.ba,-36.6626557465889,-60.5480821834678,NA,NA,4_3_1_1_2_1_1_3,H5N1/2022/R7_NAmerica,2344b,2023-05-04,cluster003,FALSE
