# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Aug 20 01:19:30 BST 2024 [seed=1724113169781]
# -overwrite -threads 4 -beagle_thread_count 4 ha_11211111_subsampled_relaxLn_constant.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
400000	-20839.261254349694	-9124.236775965217	-11715.02447838448	3.2099419518333048	2020.9348667913362	131.65902251044213	8.476678436891888	5.638102865412047	11.405547356290306	0.3359892187617176	0.17434050971937273	0.22755586985594156	0.26211440166296773	0.03705523656561718	0.8965004766100144	0.36119764947238586	2.2776047010552363	0.005597174691924819	0.003014116754144216	0.005531778151246749	0.5272194834271945	0.003123195999584315	-11715.02447838448	-7447.74394484751	-1664.5764501772678
420000	-20736.541848076595	-9122.204395060882	-11614.337453015713	3.089525515737285	2021.0552832274323	129.97592960043315	8.839082863818168	6.722244024280842	10.788598417642268	0.33399532909778207	0.2001606438776614	0.19889772513932127	0.2669463018852348	0.03834208533269056	0.7146500659427067	0.3645027929197557	2.2709944141604925	0.005847215172369964	0.0031010947089673423	0.0056509558561077785	0.5308532875251754	0.04067587292363763	-11614.337453015713	-7447.74394484751	-1662.6267946261771
440000	-20589.78934303151	-9100.752592626965	-11489.036750404543	3.108773220388995	2021.0360355227806	128.2072443247807	7.240606196078618	5.33867548574817	12.149927037599461	0.344125001552218	0.18459327653644889	0.2162711486219985	0.2550105732893343	0.027305671635679485	0.9196523324472561	0.34544632875700887	2.3091073424859845	0.005844790426019301	0.0027251288566593253	0.005752807399750783	0.4734925321676216	-0.03804354783605241	-11489.036750404543	-7447.74394484751	-1641.1071780611367
460000	-20440.470385698325	-9099.66972274441	-11340.800662953918	4.1164426087438475	2020.0283661344256	131.09103394264474	7.759665441635634	5.210546152961564	12.217249539184108	0.34043187372117134	0.18956816668039303	0.21133475717689715	0.2586652024215381	0.034237328454492046	0.9771891573222452	0.38504650636554383	2.229906987268914	0.0055017919614088594	0.0030212263580679244	0.005380448726218502	0.5568355314713913	-0.04787008943889281	-11340.800662953918	-7447.74394484751	-1639.9507140721155
480000	-20369.62369491248	-9078.084380568664	-11291.539314343816	3.2651960651515766	2020.879612678018	127.62265541153361	7.5171762108255065	5.428885305450034	12.97384596944207	0.34142697939728917	0.18100736118773544	0.21344705880080805	0.2641186006141668	0.02623042165198981	0.9414288453399148	0.342040701624516	2.3159185967509703	0.005505024687525205	0.0033437991421044933	0.0055950445068891205	0.6266518112463223	-0.00690503143896795	-11291.539314343816	-7447.74394484751	-1618.3050073925942
500000	-20203.065806856983	-9022.437926725754	-11180.62788013123	3.4106101865600174	2020.7341985566095	120.08121112405327	6.840299287736302	5.394614835049623	10.222467752358037	0.33849865539174195	0.18380074626694456	0.21535301588896472	0.26234758245234824	0.01817550564726731	1.0451740775359115	0.34490396606673795	2.310192067866522	0.005543880272239215	0.0031324017944243084	0.005672615052840213	0.5856786305479429	0.01181776345668523	-11180.62788013123	-7447.74394484751	-1563.0183096208518
520000	-20139.25103386836	-9024.121757720775	-11115.129276147585	3.226621520308237	2020.9181872228612	119.82724516380317	6.936346290856421	5.396702566408901	11.142328324324328	0.35965465105115646	0.1806400541758165	0.2127014322607726	0.24700386251225387	0.008218759525278814	0.9316198898282514	0.3631607207946919	2.2736785584106163	0.005624688140209675	0.0033626935363574376	0.005445620249131928	0.6191895868399813	0.03958401289715	-11115.129276147585	-7447.74394484751	-1564.7483756349213
540000	-20057.99669038969	-9014.502348091559	-11043.49434229813	3.1259420484711375	2021.0188666946983	117.61522723890344	6.9584745127077685	5.287026488688854	10.16365224607545	0.37605421970630926	0.16649900082412986	0.20063737592944417	0.2568094035401163	0.04895891668311116	0.9589663263964958	0.3351688332084309	2.3296623335831437	0.006088363933708427	0.0040357751438628705	0.005991825833862951	0.6618328814202236	-0.0029363464257000796	-11043.49434229813	-7447.74394484751	-1555.052429772995
560000	-19914.319848029743	-8991.464919125208	-10922.854928904535	2.908510483081935	2021.2362982600876	114.34999986070483	6.806259156593552	6.026320157979752	10.702112864265414	0.3401661235296245	0.17369884173379246	0.23235507080590564	0.253779963930677	0.041997058861781594	1.0125982092897603	0.358595726763144	2.282808546473721	0.005558103432606136	0.00311776204478213	0.005472857404764057	0.548364297185444	-0.011944031362035975	-10922.854928904535	-7447.74394484751	-1531.8149820640524
580000	-19821.262629803663	-8956.405602180492	-10864.857027623173	2.85516308917358	2021.2896456539959	111.83728604744446	6.069835904338657	6.016046667128292	12.702702383824244	0.3494163666317409	0.17550402073780758	0.19828236825295212	0.27679724437749903	0.0038560630680797617	1.0120772048271076	0.3435594003035815	2.312881199392846	0.005651534425709915	0.0036201996700386397	0.005378314531314223	0.6157790486592489	0.06558561088853955	-10864.857027623173	-7447.74394484751	-1496.5897365756373
600000	-19863.207961415726	-8998.187661120672	-10865.020300295057	2.933079512142363	2021.2117292310272	116.77468959875652	6.7725086955907	7.044860741200655	10.639624410002174	0.35492024904266206	0.1785561547640198	0.21203593347434854	0.25448766271896917	0.022108475740305687	1.1855982227450017	0.35647673627966886	2.2870465274406677	0.005613154787404935	0.0032724299962744183	0.005648160921750018	0.551825261050186	0.07124471489217526	-10865.020300295057	-7447.74394484751	-1537.987096593502
620000	-19749.225988516606	-8994.464217794732	-10754.761770721874	2.81705178478265	2021.3277569583868	115.95204549951103	6.3807225359293085	5.88239696270437	10.987227606796518	0.35101049439429777	0.18637214897130172	0.20118901745475223	0.26142833917964786	0.10840668066832518	1.091398313703655	0.3347513937163657	2.330497212567272	0.0056517721845351235	0.00368660926423855	0.00534964160764915	0.6053224251064144	0.008539904806319847	-10754.761770721874	-7447.74394484751	-1534.5456225844953
640000	-19690.199372031308	-8982.114286766511	-10708.085085264796	2.935307321676338	2021.209501421493	113.84077666961555	6.171078056768839	6.217736641017485	10.419636891783979	0.3565788497566934	0.1853704454752783	0.20403213174007112	0.25401857302795683	0.04280351244635394	1.1374878065882588	0.33164669242469474	2.3367066151506157	0.005683499263363375	0.0036139140561877413	0.00536800139901274	0.6280145522547147	0.014329982687552782	-10708.085085264796	-7447.74394484751	-1522.2746742016195
660000	-19656.341385141026	-8958.71810681234	-10697.623278328687	2.982999478000389	2021.161809265169	111.8502027068514	6.193501131661278	7.346385782190007	11.730734432605347	0.36196228107173406	0.18506736143056704	0.19497831424368486	0.2579920432540137	0.09564714066733776	1.0298463686360764	0.35055132690806834	2.298897346183862	0.006046622629363355	0.003823681316689279	0.005673194406991077	0.6629784892120497	0.0022220816961323253	-10697.623278328687	-7447.74394484751	-1498.3877467565333
680000	-19620.4727591512	-8952.676291633774	-10667.796467517423	2.9091108561238057	2021.2356978870457	112.4269525522234	6.363859805080162	6.1321591438575815	11.317777042052501	0.35502205572936946	0.1923668494088459	0.20237054979005262	0.2502405450717319	0.04247911854581853	1.1178958148311535	0.33770968941006724	2.3245806211798685	0.0063059205061858055	0.004724733726517581	0.005868514709482743	0.6805999022118285	-0.03551364412063956	-10667.796467517423	-7447.74394484751	-1492.5246970897726
700000	-19583.813006285	-8933.97714868782	-10649.83585759718	2.9058581851031797	2021.2389505580663	110.52519170588691	5.902185280200892	6.654821196051477	10.64184497843379	0.3671939706352504	0.17520774045957488	0.20909151935925022	0.2485067695459244	0.07252473862098115	1.2955500748739677	0.33480482100864506	2.330390357982714	0.006468207171403722	0.004665456260724961	0.005986876979728207	0.6425371287121527	-0.06300665245477213	-10649.83585759718	-7447.74394484751	-1473.4286166781417
720000	-19595.281764129722	-8944.381356234182	-10650.900407895539	3.0699960874107273	2021.0748126557587	112.37432689836496	5.961263345132373	5.729720029824817	14.156580059571672	0.3393419586712562	0.1891573196887145	0.20618252245642638	0.26531819918360294	0.01241464004400941	1.3410718830427606	0.34622169663121233	2.3075566067375806	0.005408480905248086	0.0030743665636087177	0.005219659374947777	0.5222423460072216	0.011558237345568607	-10650.900407895539	-7447.74394484751	-1483.8361264720372
740000	-19523.332118145285	-8965.542820065706	-10557.789298079577	2.8757921557304855	2021.269016587439	111.44972968236195	6.456408362873048	5.432732110383588	12.577140191582405	0.35741565547508763	0.17734905362686584	0.21542110712898593	0.24981418376906045	0.06569483907900164	1.525384843593963	0.35896262613644553	2.2820747477271146	0.005498791838862811	0.003103475776113137	0.005442283917529553	0.5287611185565504	-0.047902349366386106	-10557.789298079577	-7447.74394484751	-1504.7320871756951
760000	-19469.310313763017	-8961.027757105167	-10508.282556657852	3.0717368989755403	2021.073071844194	112.85483577866094	6.13963757671321	4.9443086805795735	9.381250796536154	0.36017056185567403	0.17498757353369	0.20621313045184764	0.2586287341587885	0.022677705722634858	1.0799282163829562	0.34996671278968794	2.3000665744206326	0.0055972072480992546	0.003409577037249035	0.005584782726493721	0.5557625375881181	0.050822860078552565	-10508.282556657852	-7447.74394484751	-1501.9002920144796
780000	-19395.858424123624	-8902.710300574607	-10493.148123549017	3.0095953700775095	2021.135213373092	106.43517364401843	5.562971030093595	5.553747562621403	11.827230520945124	0.36572455824827643	0.1795855367103844	0.2094613743594996	0.24522853068183964	0.039848653210890754	1.1677941654344435	0.34959211206538626	2.3008157758692334	0.005855273037408991	0.0038384188871689808	0.005713845960583681	0.6673356275160351	-0.02076198808325848	-10493.148123549017	-7447.74394484751	-1442.7960819571608
800000	-19312.454575376905	-8918.205375893096	-10394.24919948381	3.0505096306384987	2021.094299112531	109.00511804335297	5.611593440586208	5.456276816850198	12.919351254177718	0.35545342502918353	0.18476321547775862	0.20631576853596642	0.2534675909570917	0.03050829830363329	1.4635673813720327	0.381801225014138	2.2363975499717323	0.005364611684779854	0.0035582132306480087	0.005266567232900618	0.6649193521608316	-0.048294932953208455	-10394.24919948381	-7447.74394484751	-1457.7078884818764
820000	-19252.85043085467	-8890.753948077288	-10362.096482777382	2.8963841986357095	2021.2484245445337	106.06941339527503	5.59175950162086	4.776580620091752	12.45435537019506	0.33693336105483596	0.20801956389703333	0.19923932194143923	0.2558077531066919	0.03634550997452059	1.082119970547564	0.32937658870576814	2.3412468225884715	0.005592561460345035	0.003390239098077482	0.005604379757465497	0.6474032887243059	-0.041463922582482333	-10362.096482777382	-7447.74394484751	-1431.2033291425355
840000	-19222.020242910665	-8874.099613875489	-10347.920629035176	3.046232091346133	2021.0985766518234	104.1927926226848	5.6937552277519385	5.882575179636842	10.633941740731588	0.3568333801123965	0.1811157714711262	0.2073955817959847	0.25465526662049304	0.05364363652307108	1.3672896658410487	0.3627631977994077	2.2744736044011926	0.005728929730850161	0.002725115492833805	0.0056459787652467725	0.4920027235522082	-0.049888661319300476	-10347.920629035176	-7447.74394484751	-1413.8941995763957
860000	-19110.24164366391	-8828.221478239095	-10282.020165424814	3.4905243839743694	2020.6542843591951	101.92293609657636	4.560695012013678	5.354987080844947	13.700163159050526	0.3654843434510076	0.1730686906233627	0.20910823818989138	0.25233872773573884	0.045947274833667236	1.2019459336552	0.32755445053869137	2.3448910989226235	0.0060367553319412804	0.004619750196911171	0.005725595851810768	0.8079411405652981	-0.002878497291899594	-10282.020165424814	-7447.74394484751	-1368.1300877038327
880000	-19159.9489585282	-8855.412239962721	-10304.53671856548	3.508779082945256	2020.6360296602243	104.49982607264053	5.019070688870422	6.043256083848418	14.006541949811293	0.35607244563295437	0.18681506689309926	0.19473308896731725	0.2623793985066299	0.014461129351130529	1.2032356891013556	0.3659612628899089	2.2680774742201897	0.005721991031957775	0.003758751175945561	0.005702742640670379	0.6966890714996687	-0.0017847149149152247	-10304.53671856548	-7447.74394484751	-1395.1576390373186
900000	-19110.962163203607	-8853.311041329061	-10257.651121874544	3.6565100564122486	2020.4882986867572	104.25322313411301	4.879247658642985	6.221360870054647	12.268289674936902	0.3479883445558889	0.18618644088173988	0.20717041859696966	0.2586547959654022	0.03971559681772763	1.2098027684017152	0.3318915760582153	2.3362168478835814	0.005658039120307047	0.004329048708976341	0.00566238468993918	0.7889436071974752	-0.002069204325308041	-10257.651121874544	-7447.74394484751	-1393.2600545663402
920000	-19119.987498630173	-8856.634774696657	-10263.352723933518	3.3885662315412173	2020.7562425116282	104.89253492750193	4.8243540567230685	4.965677109374619	12.216373750449007	0.34963346276055574	0.18058719182991742	0.20824574851133468	0.26153359689819256	0.06102451386155662	0.9848749696172893	0.3518159843865907	2.296368031226832	0.005456608516893078	0.0036809333076516693	0.005488617427800048	0.7015888966642158	0.012692921179186056	-10263.352723933518	-7447.74394484751	-1397.401141088296
940000	-19045.300205517808	-8808.979649602119	-10236.320555915689	3.3436294203113595	2020.8011793228582	99.62467467087066	4.358345226775147	5.420187791833859	10.4073486527812	0.3567271179990451	0.19459472149215729	0.2134172673940457	0.23526089311475243	0.014191470092147732	1.3428078494850366	0.31012320216409933	2.3797535956718208	0.005989669467477708	0.004258661239899241	0.0059011275174172245	0.7263390030020491	-0.039980290426582146	-10236.320555915689	-7447.74394484751	-1349.2482117906986
960000	-19076.806819415448	-8833.597931896085	-10243.208887519362	3.0295920518768993	2021.1152166912925	101.83709514188567	4.963143697092658	7.817091735900814	10.912823970734342	0.3305511369682923	0.19911725714094938	0.20262413677966132	0.2677074691110975	0.029629028677019737	1.1795896759954039	0.31822778296962795	2.3635444340607608	0.006056034829686557	0.004770637750696688	0.006310548064418215	0.7953984092459198	-0.05741658698797861	-10243.208887519362	-7447.74394484751	-1373.3513626472645
980000	-19079.704400556817	-8860.42818366039	-10219.276216896425	3.1505761939831847	2020.9942325491863	103.48925087129187	5.360457758103978	5.223856677613425	10.530752338269552	0.3491685378964128	0.17913825692221474	0.20429686960422389	0.26739633557714904	0.09144170132349223	1.3410919138849622	0.35166926523477243	2.2966614695304703	0.00596319240235681	0.00513961554497792	0.0057240147629129285	0.8980422777625425	-0.01696029085177368	-10219.276216896425	-7447.74394484751	-1400.3746575203081
1000000	-19051.207847347003	-8824.473206624918	-10226.734640722083	3.3036130807675197	2020.841195662402	100.73127123986545	4.692490234047808	5.635457135003478	12.506086070751506	0.35142501570050283	0.18938584277283724	0.20694230002414693	0.25224684150251353	0.07287149868386551	1.2566642951434492	0.32291648660048494	2.3541670267990464	0.0053632933117359425	0.004086285191608675	0.005315737553435717	0.8135508686384741	-0.006767864363436298	-10226.734640722083	-7447.74394484751	-1364.500030222425
1020000	-19045.85299653274	-8831.382511980835	-10214.470484551903	3.5480045613658966	2020.5968041818037	102.7903452180821	4.762367902531434	6.75755439531471	12.080559564540373	0.34916032698176186	0.1829203492319678	0.20553806216305007	0.2623812616232208	0.031269561695930446	1.4806027412189102	0.32844421330089857	2.3431115733982173	0.005844982103131726	0.004319728404959335	0.005671642823212331	0.7623805556563742	-0.06701246039719878	-10214.470484551903	-7447.74394484751	-1370.6773200667928
1040000	-19069.532995369158	-8808.118759256547	-10261.41423611261	3.154798859618004	2020.9900098835515	100.82934428718553	4.657979986920939	5.015134649626158	12.322437109883133	0.3422034496148199	0.1879548993034115	0.2212526291511792	0.24858902193058985	0.01401769287625627	1.475235840280961	0.31212590092636655	2.3757481981472868	0.00599443883581985	0.003489043050460379	0.0057673577581388	0.6117829766140284	3.818638239284256E-4	-10261.41423611261	-7447.74394484751	-1347.8441082843021
1060000	-19051.281515313727	-8811.266677646228	-10240.014837667499	3.321732071406761	2020.8230766717627	101.0277564339936	5.141554295047655	6.556770549312473	11.607010331885014	0.3519411906641612	0.1822004737166157	0.21305033896228207	0.2528079966569416	0.034782225316417455	1.303067093929956	0.3225599621577219	2.354880075684581	0.005806862896011131	0.0038989377998087404	0.005890452689548716	0.6634985902572368	-0.021633596985225063	-10240.014837667499	-7447.74394484751	-1350.9705428939205
1080000	-19016.456912524183	-8791.974344673521	-10224.482567850662	3.1925687883363416	2020.9522399548332	98.08500370376173	4.56873051086456	5.920776637288042	10.382723483264625	0.34086663091707725	0.2014498639659961	0.2152571060916515	0.2424263990252757	0.020528435176935242	1.2261250890043713	0.3449027290061992	2.3101945419876286	0.006009647254446299	0.004937133308174445	0.00587858334507599	0.8092184841270962	0.0032510987083604497	-10224.482567850662	-7447.74394484751	-1332.2831010035754
1100000	-18991.864779676718	-8771.717443911752	-10220.147335764967	3.6728092743639245	2020.4719994688055	98.00447708171171	4.159922387038821	4.32950959099097	10.321072603591398	0.35312050566000347	0.1824715191226646	0.21009618063834593	0.25431179457898656	0.049455853378109246	1.577151086227877	0.3216681441887332	2.3566637116225633	0.006093301518736176	0.004585426557155771	0.005769371328974133	0.7461720756017692	0.006351691550341528	-10220.147335764967	-7447.74394484751	-1311.7852074851612
1120000	-18974.439804521622	-8799.445392158428	-10174.994412363194	3.246893431364898	2020.8979153118046	98.59920476620226	4.441171669705837	6.980520187376632	11.364134394926744	0.35476337527424695	0.18994567191632242	0.19505899597174195	0.2602319568376893	0.04796911017786494	1.4112989014675779	0.34013330062845615	2.31973339874312	0.006318359612704412	0.004972687744521678	0.006200222360895891	0.7737759741246442	0.007965382112091305	-10174.994412363194	-7447.74394484751	-1338.841125491952
1140000	-18959.598430501283	-8793.375723967943	-10166.222706533339	3.192042251664529	2020.952766491505	99.4765381577524	4.526989258126886	4.823606641424741	11.297325333401131	0.3401488583301889	0.1796775728892573	0.21216871239063845	0.268004856389916	0.01575981383923572	1.2157353752363997	0.33563021441033364	2.3287395711793657	0.006514528727172689	0.005682642386825749	0.006147344126036348	0.7923260340915712	-0.029549851553310098	-10166.222706533339	-7447.74394484751	-1333.7091362516414
