# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Aug 20 01:19:29 BST 2024 [seed=1724113168649]
# -overwrite -threads 4 -beagle_thread_count 4 n1_11414114_subsampled_relaxLn_constant.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
620000	-9465.124468264596	-4174.683318270471	-5290.441149994123	1.9737688365100232	2021.8015736292434	45.81284646761816	3.51318722830721	14.222847917635505	9.14760719589592	0.30548202609289427	0.19154838626141185	0.2503822444112213	0.2525873432344704	0.18519741606763535	1.3212830765303911	0.4122857685316592	2.1754284629367113	0.006065036860980312	0.003768984887545044	0.006105486965354505	0.6066880840618467	0.06886586164573653	-5290.441149994123	-3528.9923010087714	-632.145381902722
640000	-9467.880164198687	-4177.706625215528	-5290.173538983159	2.0945255905986335	2021.680816875155	47.64811906228331	3.6620923212906646	14.056126109816798	11.124965605853292	0.3001865110133633	0.19386113949565514	0.23358998589476465	0.2723623635962143	0.08276303643036632	1.0982349754506937	0.3597790805438723	2.280441838912286	0.005880926271351677	0.004426721955048578	0.005617653639560468	0.6652503960823767	0.06059226068968359	-5290.173538983159	-3528.9923010087714	-635.494604782398
660000	-9444.970894022734	-4186.1884180642555	-5258.782475958478	1.8752415377008833	2021.9001009280526	47.45859115764601	3.765300580092216	9.220510476447489	14.41867043188739	0.28497944396304237	0.20626820958964076	0.22933676948391685	0.27941557696339747	0.25931254359618805	2.1040796065007825	0.39698353928569075	2.2060329214286507	0.006190682295865242	0.003824920506175677	0.0061004569134161316	0.6042725835908715	0.041838586581552574	-5258.782475958478	-3528.9923010087714	-641.7880741340715
680000	-9430.507010638412	-4175.43099890988	-5255.076011728532	1.9959852610315814	2021.779357204722	46.69418800081769	3.5345185247563764	12.155013200429467	12.700600535586123	0.2961664111797388	0.1952702607990924	0.23854400739329085	0.2700193206278753	0.3356533506213666	1.2730250402494818	0.388904887102874	2.222190225794283	0.007171659473528063	0.005242478709510693	0.006600811260162597	0.7484955440595247	-0.026894993326651052	-5255.076011728532	-3528.9923010087714	-632.057974268955
700000	-9436.58441001967	-4163.312993895477	-5273.271416124192	1.9842779883073576	2021.791064477446	46.90750749365043	3.2913211472385964	7.596518129954185	8.364306914341718	0.2942649786087532	0.18679991102678994	0.24077205863272333	0.27816305173173084	0.3097490647915945	1.522744360433167	0.41814865261785106	2.1637026947643254	0.006655313147126613	0.005696632252654208	0.006007506305989047	0.8583985925375985	0.05435559942312252	-5273.271416124192	-3528.9923010087714	-621.3330744936806
720000	-9442.042601197118	-4174.978260599765	-5267.0643405973515	1.8563980732191205	2021.9189443925343	46.63132533280232	3.6774170269323627	9.955816064113678	12.6523396014829	0.2796284999803648	0.19587050357078006	0.2579062741898317	0.2665947222590209	0.11422448175525102	2.0785344306954827	0.43809208637232305	2.123815827255384	0.006405939092529646	0.0044650740775588485	0.006020253895758241	0.7244007895518475	0.01962455122638734	-5267.0643405973515	-3528.9923010087714	-631.0044108395066
740000	-9433.143951113982	-4174.002435528	-5259.141515585981	1.7688031256525274	2022.006539340101	45.80268104560656	3.55078121135781	15.47026378024007	13.244584659627922	0.28553115196485324	0.19264153699920197	0.25037950969166134	0.271447801344281	0.0056084883612571605	2.493966742140213	0.4009021971297658	2.1981956057405	0.005867561345631628	0.00342733757356365	0.00576457162839409	0.5883473131178895	0.08527264336620265	-5259.141515585981	-3528.9923010087714	-628.6500464823097
760000	-9456.147249703907	-4182.429871985706	-5273.717377718201	2.1255827422350895	2021.6497597235184	47.67822559858157	3.835710758378647	15.098807244619241	8.613306058611863	0.28584509548037806	0.20504240338959706	0.23734416922253948	0.271768331907483	0.0030493184608699894	2.5236484051050607	0.4193731972139008	2.1612536055722282	0.005784396046648082	0.003842622393383679	0.005490914348990303	0.6613624581588019	0.015900101899217554	-5273.717377718201	-3528.9923010087714	-637.8276521910259
780000	-9444.118224389998	-4174.967098187017	-5269.151126202982	2.237027836327001	2021.5383146294266	48.48785974352971	3.5052852611436607	13.825097508697471	13.724743932527572	0.2711935010692188	0.2227946012171772	0.2499464399522706	0.2560654577613308	0.007422244643335726	1.5427146353210193	0.37521933830467863	2.2495613233906737	0.006004619650273055	0.00532224960122903	0.005418564520984809	0.8738903626655854	-0.043210836562159634	-5269.151126202982	-3528.9923010087714	-631.641855463826
800000	-9452.66394517818	-4157.7185001209255	-5294.945445057254	1.9914524673685348	2021.783889998385	45.028328387347514	3.5524018037178826	7.556908578898982	7.982323196636647	0.28617949230548	0.19527131429314432	0.26140517422818066	0.2571440191731924	0.058593805506429945	1.3587469756935424	0.336988855893941	2.326022288212148	0.007135424227937844	0.004736788652460934	0.0069858235995836635	0.6578055310008386	0.02507920763879658	-5294.945445057254	-3528.9923010087714	-616.4470349768616
820000	-9431.615814285859	-4156.04457695715	-5275.571237328708	1.823746902899305	2021.9515955628542	43.16998886198802	3.4427343221692284	11.264672934684762	9.085518619688647	0.2864373505362334	0.19078458553827463	0.2639895080349666	0.2587885558905229	0.435055294850414	1.041650706707855	0.4193587988481169	2.1612824023037995	0.007995354841030658	0.0034187120176973848	0.007631761377312452	0.4195614568070141	0.057168069747620585	-5275.571237328708	-3528.9923010087714	-613.5157853799356
840000	-9455.485037451977	-4185.861508272291	-5269.623529179686	2.2739960875859038	2021.5013463781677	48.296285539286075	3.2027980995965586	11.548698365143133	12.142578065940256	0.281154145292728	0.193967806345273	0.25923598714709317	0.2656420612149035	0.1689085901022692	1.7389972543911705	0.44537671963035086	2.1092465607393307	0.00632866415909226	0.0035658313407007885	0.005705440009709023	0.5551807332957336	-0.022617906265253448	-5269.623529179686	-3528.9923010087714	-642.4229714197861
860000	-9459.623907184892	-4186.504583875365	-5273.119323309527	2.058097769489277	2021.7172446962643	47.362114114477116	3.5902115023493204	10.526854017946691	16.714568972131566	0.288423192287799	0.20083506391214256	0.22398239653246588	0.28675934726759034	0.16079438324462048	1.82830222678148	0.4305995352396629	2.1388009295207118	0.005534796028367664	0.001747341271152073	0.005560442374464025	0.3234577877319393	-0.06980329500708202	-5273.119323309527	-3528.9923010087714	-642.5459117319056
880000	-9444.652386928428	-4197.327913385175	-5247.3244735432545	1.7561682051665317	2022.019174260587	46.6465395163214	3.9883187538039917	12.762094387884623	15.30036162597302	0.2907864344902956	0.1871393668829513	0.24650767937883314	0.2755665192479173	0.2154600863536836	2.4143290018139747	0.43695462492602055	2.1260907501479975	0.006863329201736897	0.0035049053859169373	0.006614096515664708	0.5426798640021423	-0.06924418320777567	-5247.3244735432545	-3528.9923010087714	-651.4071961717598
900000	-9450.62023143002	-4178.4676429309	-5272.1525884991215	1.7486816663688607	2022.0266607993847	44.639497051529176	3.8364937115465905	9.433652593174694	12.763137091897292	0.2611637681862022	0.20485247268248816	0.2682195592107726	0.2657641999205341	0.3334384095100811	1.2367319162728498	0.4276033046125268	2.1447933907749834	0.0064383608289604	0.003271777494225193	0.006370365871763997	0.5182450576324334	-0.05229815091373788	-5272.1525884991215	-3528.9923010087714	-635.7711856292461
920000	-9416.64766286916	-4175.831140858663	-5240.816522010496	1.888165150829014	2021.8871773149244	45.29339616058141	3.6858106968365223	23.75232597134454	11.52667261092535	0.2793669070942023	0.19959715175893997	0.23584199318508256	0.2851939479617725	0.17219467287717247	2.516568456812004	0.42458039394880026	2.1508392121024333	0.00678802162755356	0.0024029500566790725	0.006781739898156086	0.366719768595464	0.0114461047636971	-5240.816522010496	-3528.9923010087714	-629.1073805644903
940000	-9451.92052142923	-4179.648491193719	-5272.272030235512	1.6593432268806967	2022.1159992388727	44.56447069975604	3.6288743638371446	10.696075831769003	10.347458869252405	0.2602075321567594	0.2154938500077465	0.23479813098732072	0.28950048684817054	0.1602804384240448	2.291022932528017	0.4178444943719106	2.1643110112562107	0.006261017097397477	0.0022093050989011234	0.006343316677769459	0.3584885900298662	-0.003070538291839987	-5272.272030235512	-3528.9923010087714	-635.4728697279588
960000	-9445.12205778898	-4157.306551059864	-5287.815506729115	1.8639589370336334	2021.9113835287199	44.012522692584504	3.5692212004862487	12.063161765869442	11.211275339165205	0.275541616954231	0.20951103668362525	0.241848685846342	0.2730986605157991	0.35255483877891813	1.5236162363882075	0.4382827702684713	2.1234344594630903	0.006561204190111771	0.0015967780343187057	0.0065713438516020045	0.24150347445063958	-0.02111306825585215	-5287.815506729115	-3528.9923010087714	-613.8313912904099
980000	-9445.977691126755	-4178.610068928819	-5267.367622197936	1.7254089001437252	2022.0499335656098	45.41104363815619	3.227443859994135	15.8990568100366	11.308875568443332	0.3068091815780515	0.19573538448124858	0.22356010743280064	0.2738953265078971	0.30094966778055826	1.8513586223249	0.3930646372860214	2.2138707254279875	0.006077349725201168	0.002602256405228475	0.006145224538757866	0.43455058730612295	0.022360679703710775	-5267.367622197936	-3528.9923010087714	-634.2406119940003
1000000	-9434.643708314612	-4177.747237188338	-5256.896471126273	1.7167794241634975	2022.05856304159	43.93822217339221	3.5424400616923286	13.703977241649154	13.156187091632907	0.27028041343969117	0.1834221932082938	0.24864513940220476	0.2976522539498082	0.24439991631004293	1.7216964710249913	0.39825137710231734	2.2034972457953947	0.006204675483680494	0.0017549421215817327	0.006203484037875022	0.2957544284607023	-0.0013793094946565115	-5256.896471126273	-3528.9923010087714	-633.6351540172903
1020000	-9421.326462155976	-4148.288099783843	-5273.038362372134	1.7210943885325827	2022.054248077221	43.06589435326505	3.1593448652174585	15.906050255070369	9.068515888518096	0.2734497137782137	0.19755408478733666	0.2590042733942179	0.26999192804022965	0.15061911639598805	1.3479927436190111	0.3483853935612863	2.303229212877456	0.00703824860340027	0.002743670114324492	0.0069812061642717535	0.37760808513378713	0.017102266709680836	-5273.038362372134	-3528.9923010087714	-605.3755624676568
1040000	-9413.951112467343	-4138.173374926409	-5275.777737540933	1.859659017044256	2021.9156834487092	42.38807713851144	2.977878904366914	15.86094360722302	10.279518966918541	0.27227903404568	0.20468507051934806	0.24519260884462274	0.277843286590347	0.24884668722456704	1.8701989171534104	0.39471495201068674	2.2105700959786567	0.00743735506032107	0.002940186974618312	0.007185363767562533	0.4068611416572308	-0.021187449519887488	-5275.777737540933	-3528.9923010087714	-593.7454230453083
1060000	-9449.452169681434	-4166.283903537116	-5283.168266144317	1.7617258631963153	2022.0136166025572	44.10067352665995	3.64830880271642	13.16164094974133	13.569064764276213	0.2975316792092063	0.18813958879132223	0.23309891157358328	0.28122982042588585	0.2572589192234719	2.1491723092830277	0.4206022466408166	2.1587955067184024	0.006577448608951164	0.0010026656521620622	0.006583525748959691	0.15302896992681903	0.004233904601137376	-5283.168266144317	-3528.9923010087714	-621.1750909334218
1080000	-9398.344023047994	-4152.064166066386	-5246.279856981609	1.713239022017781	2022.0621034437356	41.8211374053579	3.1509647038823285	10.848259223340197	12.30033136580479	0.26873833563456123	0.18215062607658417	0.2742265721787592	0.2748844661100931	0.31538155561572856	1.3293539335562539	0.4598073600291648	2.0803852799417037	0.006401440233924765	0.003577772341404198	0.00616212501924859	0.5449199836196431	-0.030336402323498796	-5246.279856981609	-3528.9923010087714	-609.2410333578249
1100000	-9491.021346931622	-4212.411816431292	-5278.609530500329	1.976814256903367	2021.7985282088503	50.00548119674301	3.781201758167954	12.45165005116517	10.420851716340907	0.2937808390018659	0.18735815833123487	0.23404536960845243	0.28481563305844426	0.16964978280610904	2.573881404728284	0.4170577367423114	2.1658845265154056	0.005718194763188159	0.0018975571220641288	0.005599606350992071	0.3271258719020346	-0.004161595399265667	-5278.609530500329	-3528.9923010087714	-667.4653442232794
1120000	-9429.84167442875	-4183.802449482488	-5246.039224946262	1.7361603758531612	2022.0391820899004	45.31110968892259	3.7871863954597753	17.095242480104016	9.694096559022546	0.2764043581619636	0.20701612576492925	0.24527398929751532	0.27130552677558906	0.06806779134465886	0.9797189601102132	0.4105647043900721	2.1788705912198827	0.006591370081500838	0.0035977406626653396	0.006269841289222637	0.5259882597084585	-0.03562457086317634	-5246.039224946262	-3528.9923010087714	-641.4605360589586
1140000	-9446.796453810242	-4171.434526723534	-5275.3619270867075	1.7041209633938024	2022.0712215023598	43.660975694340316	3.803539378827933	13.524314442642357	15.261773216431825	0.2637781490690704	0.1982904577369853	0.25877074851043136	0.2791606446835101	0.29779855959814217	1.9413745617397227	0.416325636132931	2.167348727734165	0.006761569350527876	0.002824454370940514	0.006592059568701483	0.4275141009774352	0.032639254119523516	-5275.3619270867075	-3528.9923010087714	-626.2624063874582
