segment,cluster_profile,host_simplifiedhost,persistence_host_median,persistence_host_max,persistence_host_sum
n5,3_1_2_1_5_5_1_2,galliformes-domestic,1.0832814534976727,1.5901307685661834,2.1665629069953454
n5,3_2_2_1_1_5_1_2,anseriformes-wild,0.4827730787707498,0.819475730651039,2.1906880665148236
n5,3_2_2_1_1_5_1_2,galliformes-domestic,0.026829961294691174,0.026829961294691174,0.026829961294691174
n5,3_2_2_1_3_5_1_2,anseriformes-wild,0.7266821707937652,1.029253471040633,7.510937693365925
n5,3_2_2_1_3_5_1_2,galliformes-domestic,0.0665434213954299,0.22702619991210682,0.32650191084710656
n5,3_2_2_1_1_5_1_2,other-bird,0.03846708657533782,0.03846708657533782,0.03846708657533782
n5,2_1_1_1_1_4_1_1,galliformes-domestic,0.20204125511906668,0.37643311982009564,0.40408251023813335
n5,1_2_2_1_5_5_1_2,other-bird,0.5227658330108369,0.5227658330108369,1.0455316660216738
n5,2_1_1_1_1_4_1_1,other-bird,0.17245769042762404,0.17245769042762404,0.17245769042762404
n5,3_2_2_1_3_5_1_2,other-bird,0.10636391373967413,0.10636391373967413,0.10636391373967413
n5,3_2_3_1_3_5_1_2,anseriformes-wild,0.513498404651731,0.539523700848342,1.026996809303462
n5,3_2_3_1_3_5_1_2,galliformes-domestic,0.05205059239322196,0.05205059239322196,0.05205059239322196
n6,3_2_3_1_3_10_1_9,anseriformes-wild,4.942313975519214,4.942313975519214,4.942313975519214
n6,3_19_3_1_3_9_1_9,anseriformes-wild,1.0619784031017794,1.0619784031017794,1.0619784031017794
n6,19_8_11_1_8_9_1_9,anseriformes-wild,0.7147265018241242,1.5826580434606061,6.441896813840756
n6,3_8_3_1_11_7_1_8,anseriformes-wild,0.6572197327033553,0.8531819643302239,1.8333748543943251
n6,16_8_10_1_8_6_1_8,anseriformes-wild,3.709625340440942,3.966222673517411,29.824774308457172
n6,3_15_3_1_11_7_1_8,human,0.3367727749307683,0.3367727749307683,0.3367727749307683
n6,3_15_3_1_11_7_1_8,anseriformes-wild,0.1204469577725451,0.1204469577725451,0.1204469577725451
n6,3_8_3_1_11_7_1_8,human,0.7492432478250848,0.7492432478250848,0.7492432478250848
n6,19_8_11_1_8_9_1_9,human,0.5797341904979945,1.2043917247445872,3.343184050235209
n6,3_2_3_1_3_7_1_2,anseriformes-wild,1.7374644575193763,1.9474719146370223,6.98083164842237
n6,3_1_22_1_11_20_1_8,mammal,15.824345215157026,16.321146295980544,31.64869043031405
n6,16_8_10_1_8_6_1_8,environment,0.07230553108254156,0.07230553108254156,0.07230553108254156
n6,3_1_22_1_11_20_1_8,anseriformes-wild,1.412780243838835,1.412780243838835,1.412780243838835
n6,20_7_7_1_9_7_1_1,anseriformes-wild,1.8122569464551868,1.861572014948301,7.113631032078466
n6,20_7_7_1_9_7_1_1,other-bird,0.1901912742901093,0.1901912742901093,0.1901912742901093
n6,16_8_10_1_8_6_1_8,human,0.26283225795596366,0.26283225795596366,0.26283225795596366
n6,21_16_16_1_8_10_1_9,anseriformes-wild,4.30669753716295,4.30669753716295,4.30669753716295
n6,16_17_10_1_8_6_1_8,anseriformes-wild,0.39181541322089153,0.39181541322089153,0.39181541322089153
n6,16_8_10_1_8_6_1_8,galliformes-domestic,0.18831193073433816,0.18831193073433816,0.18831193073433816
n6,26_18_24_1_17_10_1_16,galliformes-domestic,0.07209660748155589,0.07209660748155589,0.07209660748155589
n6,21_6_16_1_8_10_1_9,galliformes-domestic,1.2235361245778709,1.2235361245778797,6.117680622889363
n6,3_2_3_1_3_7_1_2,galliformes-domestic,0.030973818344865123,0.030973818344865123,0.030973818344865123
n6,19_8_11_1_8_9_1_9,galliformes-domestic,0.5747967898706632,0.5949793107321586,1.1495935797413264
n6,19_8_11_1_8_9_1_9,environment,0.08292483431282971,0.1254846269026686,0.16584966862565942
n6,19_8_11_1_8_6_1_9,galliformes-domestic,1.9722430015988763,1.9722430015988763,1.9722430015988763
n6,19_8_11_1_8_6_1_9,anseriformes-wild,2.578113646674936,2.578113646674936,2.578113646674936
n6,5_4_9_1_2_29_1_1,other-bird,3.483273233738,3.483273233738,3.483273233738
n6,5_4_9_1_2_29_1_1,anseriformes-wild,1.8046067863760005,1.8046067863760005,1.8046067863760005
n8,3_2_3_1_3_2_2_2,galliformes-domestic,0.8128630719841299,0.8128630719841299,0.8128630719841299
n8,3_2_3_1_3_2_2_2,anseriformes-wild,0.16334058684007102,0.16334058684007102,0.16334058684007102
n8,22_2_3_1_3_2_1_2,anseriformes-wild,2.0822620152929496,2.13979626186835,6.211169607522949
n8,3_2_3_2_3_3_2_2,galliformes-domestic,2.029205052910847,2.2182461488012395,17.570041647029026
n8,7_2_5_2_13_3_1_2,galliformes-wild,2.6101993645184716,2.6101993645184716,2.6101993645184716
n8,7_2_5_2_13_3_1_2,anseriformes-wild,0.27364554030541033,0.27364554030541033,0.27364554030541033
n8,3_2_3_1_3_2_4_2,galliformes-domestic,0.44905048905539013,0.44905048905539013,0.44905048905539013
n8,1_2_3_2_3_3_2_2,anseriformes-wild,2.498810893766834,2.4988108937668363,9.995243575067338
n8,3_2_3_2_3_3_2_2,anseriformes-wild,0.9284202675247588,0.9284202675247588,0.9284202675247588
n8,7_2_5_2_9_3_1_2,galliformes-domestic,2.200480966181796,2.26225415903912,8.824100387428242
n8,7_2_5_2_9_3_1_2,anseriformes-wild,0.05779296105716991,0.05779296105716991,0.05779296105716991
n8,7_1_5_2_3_3_1_2,galliformes-domestic,0.045856517456157375,0.10836355816926857,1.0622908620094798
n8,7_1_5_2_3_3_1_2,anseriformes-wild,0.0356307164789782,0.16249763312461907,0.7564149185883662
n8,12_1_5_2_3_3_1_2,anseriformes-wild,0.03525749947142254,0.1524334514477026,1.3307725515448023
n8,12_1_5_2_3_3_1_2,other-bird,0.04074647323093672,0.06703425959537124,0.08149294646187344
n8,1_1_7_2_3_3_1_5,anseriformes-wild,0.17170752723444194,0.22471527412501424,1.2273482624249137
n8,1_1_7_2_3_3_1_5,other-bird,0.04870896828028126,0.04870896828028126,0.04870896828028126
n8,1_1_7_2_3_3_1_2,anseriformes-wild,0.060473717471550614,0.1541250960473275,0.5294472860307491
n8,1_1_7_2_3_3_1_2,other-bird,0.15496354162394677,0.15496354162394677,0.30992708324789353
n8,7_1_5_2_3_3_1_2,other-bird,0.17475415940139594,0.218589775839799,0.8566818105510645
n8,3_2_3_1_3_2_1_9,galliformes-domestic,0.45524600288921935,0.6648350439851289,0.9104920057784387
n8,1_1_7_2_3_3_1_2,galliformes-domestic,0.18132261145235362,0.18132261145235384,0.7252904458094112
n8,12_1_5_2_3_3_1_2,galliformes-domestic,0.09766109143733792,0.2857039492872355,2.42036915394701
n8,17_1_6_1_5_2_1_10,anseriformes-wild,0.513765324848786,0.6411625851228409,4.285465064543892
n8,7_1_13_2_1_3_1_2,environment,0.10873263201078265,0.14698399813100105,0.7288985243051305
n8,7_6_13_2_1_3_1_2,environment,0.025199669685231352,0.025199669685231685,0.050399339370462704
n8,7_6_5_2_1_3_1_2,environment,0.07276566117038896,0.07376319038707924,0.26400448926669506
n8,7_9_5_2_1_3_1_2,environment,0.07785578168902507,0.09154889588833037,0.3114231267561003
n8,7_1_21_2_1_3_1_2,environment,0.04332027511541381,0.043320275115414475,0.08664055023082762
n8,7_6_13_2_3_3_1_2,environment,0.02891636104267059,0.02891636104267059,0.05783272208534118
n8,7_1_5_2_3_3_1_2,environment,0.028916361042668814,0.06716772716289099,0.12500044924822817
n8,3_2_3_1_3_2_1_12,environment,0.15668938746293026,0.15668938746293026,0.15668938746293026
n8,3_1_3_1_9_2_1_2,anseriformes-wild,0.39157901092684977,0.39157901092684977,0.39157901092684977
n8,3_1_3_1_9_2_1_2,environment,0.5438716705763502,0.5438716705763502,0.5438716705763502
n8,7_1_5_2_1_3_1_1,anseriformes-wild,0.1385184131878292,0.1385184131878292,0.1385184131878292
n8,7_1_5_2_1_3_1_1,galliformes-domestic,0.02421078133887211,0.02421078133887211,0.02421078133887211
n8,7_1_5_3_1_3_1_2,other-bird,0.18378799627251552,0.18378799627251552,0.18378799627251552
n8,7_1_5_3_1_3_1_2,anseriformes-wild,0.03225380778341469,0.03225380778341469,0.03225380778341469
n8,3_12_3_1_3_2_1_2,anseriformes-wild,0.10081423546040902,0.1637585959641228,0.20162847092081804
n8,3_14_3_1_3_2_1_2,anseriformes-wild,0.1750232050091678,0.1750232050091678,0.1750232050091678
n8,3_2_3_1_16_2_1_2,anseriformes-wild,0.25995471185861074,0.25995471185861074,0.25995471185861074
n8,12_1_5_2_3_3_1_2,galliformes-wild,0.052710052986721934,0.052710052986721934,0.052710052986721934
n8,1_1_7_2_3_3_1_5,galliformes-wild,0.022791095841830256,0.022791095841830256,0.022791095841830256
n8,1_9_5_2_3_3_1_2,anseriformes-wild,0.08469215213580816,0.08469215213580816,0.08469215213580816
n8,1_1_7_2_3_3_1_5,galliformes-domestic,0.04145088086371107,0.055739987327697804,0.08290176172742214
n8,3_1_2_1_3_2_1_2,anseriformes-wild,0.449249823171602,0.449249823171602,3.478550702447567
n8,3_1_2_1_3_2_1_2,galliformes-domestic,0.20739052975410743,0.37999326948011714,1.383827160503536
n8,1_1_6_1_10_27_1_2,charadriiformes-wild,1.7485717971594497,1.7485717971594497,1.7485717971594497
n8,1_1_6_1_10_27_1_2,galliformes-domestic,6.011855435786547,6.011855435786547,6.011855435786547
n8,3_2_1_1_3_2_1_2,anseriformes-wild,0.23823231495222785,0.23823231495222785,0.23823231495222785
n8,3_2_3_1_1_2_1_2,anseriformes-wild,0.19197876845873374,0.36880720509120124,1.3739487015705194
n8,3_1_2_1_3_2_1_2,charadriiformes-wild,0.1307278641560643,0.1307278641560643,0.1307278641560643
n8,3_1_2_1_3_2_1_2,other-bird,0.2389931817292279,0.2389931817292279,0.2389931817292279
n8,3_2_3_1_1_2_1_2,galliformes-domestic,0.06630946744145483,0.16590649908894406,0.35846248782916845
n8,3_2_3_1_1_2_1_2,anseriformes-domestic,0.08712438748862716,0.11144889728635832,0.17424877497725433
n8,3_2_3_1_1_2_1_2,mammal,0.49248463603372983,0.49248463603372983,0.49248463603372983
n8,3_1_12_1_3_2_1_2,galliformes-domestic,0.26408409877996064,0.26408409877996064,0.26408409877996064
n8,1_1_12_1_1_2_1_5,galliformes-domestic,0.3709334138485012,0.3709334138485012,0.3709334138485012
n8,1_2_15_2_1_13_1_2,galliformes-domestic,0.9968180221385303,2.160048802885747,3.576106424910453
n8,1_2_15_2_1_13_1_2,anseriformes-wild,0.552920888005854,0.552920888005854,0.552920888005854
n8,3_2_2_1_3_2_1_2,galliformes-domestic,0.361068721622793,0.3753276315035663,1.3517202947058706
n8,3_2_2_1_3_2_1_2,anseriformes-wild,0.07479511565418662,0.12107241154684445,0.14959023130837323
n8,3_2_3_2_3_3_1_2,anseriformes-wild,4.069896227333555,4.069896227333555,4.069896227333555
n8,2_1_1_1_1_16_1_2,galliformes-domestic,0.7777292030711322,0.7777292030711322,2.3331876092133967
np,2_1_17_1_1_1_1_1,galliformes-domestic,1.5976956618718994,1.5976956618719065,7.318884960374078
np,2_1_17_1_1_1_1_1,other-bird,0.39836047227319327,0.39836047227319327,0.39836047227319327
np,17_1_1_1_1_1_1_1,galliformes-domestic,1.0599341433700928,1.1909861862865085,7.1065831935914865
np,17_1_1_1_1_1_1_1,anseriformes-wild,0.3674422529269652,0.5923202933539287,0.7348845058539304
np,17_1_1_1_1_1_1_1,galliformes-wild,0.14201094702607975,0.14201094702607975,0.14201094702607975
np,2_1_1_1_1_1_5_1,anseriformes-wild,0.26464303611415474,0.26464303611415474,0.26464303611415474
np,2_1_1_1_1_28_6_1,galliformes-domestic,0.2214727950788884,0.2214727950788884,0.2214727950788884
np,14_2_11_2_3_17_1_15,anseriformes-wild,3.798363698959868,3.798363698959868,3.798363698959868
np,3_2_3_1_3_2_2_2,galliformes-domestic,3.0958240233077845,3.0958240233077845,3.0958240233077845
np,22_2_3_1_3_2_1_2,anseriformes-wild,2.264643593868554,2.3399860596219,4.529287187737108
np,3_2_3_2_3_3_2_2,galliformes-domestic,1.6351752517000477,2.1857702398772574,12.411714962423037
np,3_2_3_1_3_2_4_2,galliformes-domestic,0.8497562288543357,0.8497562288543357,0.8497562288543357
np,1_2_3_2_3_3_2_2,anseriformes-wild,1.1086419004616523,1.108641900461656,4.434567601846609
np,3_2_3_2_3_3_2_2,anseriformes-wild,1.2097223469484604,1.2097223469484604,1.2097223469484604
np,7_2_5_2_9_3_1_2,galliformes-domestic,2.2002420958278925,2.257776342403206,8.759294210953222
np,7_2_5_2_9_3_1_2,anseriformes-wild,0.14304403537194688,0.14304403537194688,0.14304403537194688
np,7_2_5_2_5_3_1_2,galliformes-domestic,3.3475061125956653,3.3475061125956653,3.3475061125956653
np,7_2_5_2_5_3_1_2,anseriformes-domestic,0.5840411916912718,0.5840411916912718,0.5840411916912718
np,3_1_3_1_3_14_1_2,anseriformes-wild,1.5351717316518432,1.6712829788414947,7.790311030840362
np,3_1_3_1_3_14_1_2,galliformes-domestic,0.17516892338545986,0.30737728451277846,0.3503378467709197
np,3_1_3_1_3_14_1_2,other-bird,0.05412218097962196,0.05412218097962196,0.05412218097962196
np,1_6_6_1_5_1_1_5,anseriformes-wild,0.9985999875116924,1.1213180801405365,6.072652548684118
np,1_6_6_1_5_1_1_5,other-bird,0.03721700717536436,0.03721700717536436,0.03721700717536436
np,11_7_6_1_5_1_1_6,anseriformes-wild,0.7149871777486521,1.7361328345789282,33.432368823463875
np,11_7_6_1_5_1_1_6,other-bird,0.5835220783267587,0.7827894924467813,9.558327812005158
np,1_1_12_1_1_1_1_1,other-bird,0.5724645933691779,0.7368481550131225,4.053071638644779
np,2_1_1_1_6_1_1_1,anseriformes-wild,0.22905568852194236,0.3812193230771115,3.1755508881089103
np,2_1_6_1_5_1_1_1,anseriformes-wild,0.6809494434030592,0.6917543587196526,2.610566704551429
np,2_1_6_1_5_1_1_1,galliformes-domestic,0.16041714598543777,0.28004637914596486,0.32083429197087554
np,2_1_1_1_6_1_1_1,galliformes-domestic,0.13633922117500674,0.32622690317275627,0.5790598981112733
np,2_1_1_1_6_1_1_1,galliformes-wild,0.24727632404954392,0.24727632404954392,0.24727632404954392
np,11_7_6_1_5_1_1_6,galliformes-domestic,0.11155661573443254,0.2852147776583127,0.803128923969405
np,2_1_1_1_1_1_5_1,anseriformes-wild,0.5962041977947301,0.5962041977947301,0.5962041977947301
np,1_1_12_1_1_1_1_1,mammal,0.08829247167933296,0.08829247167933296,0.08829247167933296
np,1_6_6_1_5_1_1_1,anseriformes-wild,0.23428881658845313,0.23428881658845313,0.23428881658845313
np,1_1_7_1_5_1_1_1,other-bird,0.6468735975217275,0.7893393509463671,2.0639084637980947
np,1_1_12_1_1_1_1_1,anseriformes-wild,0.04397023504132136,0.04397023504132136,0.04397023504132136
np,11_7_6_1_5_1_1_6,mammal,0.4863094050138983,0.4863094050138983,0.4863094050138983
np,1_6_6_1_5_1_1_5,environment,0.023518377038350025,0.023518377038350025,0.023518377038350025
np,1_7_1_1_9_1_1_1,other-bird,0.9931563894640618,0.9931563894640618,0.9931563894640618
np,1_7_1_1_9_1_1_1,anseriformes-wild,0.14109187532139345,0.14109187532139345,0.14109187532139345
np,1_7_6_1_5_1_1_6,environment,0.08987996077658522,0.08987996077658522,0.08987996077658522
np,9_1_7_1_5_1_1_1,anseriformes-wild,0.4104967647076343,0.41323649073499347,1.0599646623333303
np,11_7_1_1_6_1_1_1,anseriformes-wild,0.3080021323066653,0.3080021323066653,0.3080021323066653
np,2_6_6_1_5_1_1_6,other-bird,0.029913694792444545,0.029913694792444545,0.029913694792444545
np,2_6_6_1_5_1_1_6,anseriformes-wild,0.2115068051263016,0.2115068051263016,0.2115068051263016
np,20_7_6_1_3_1_1_1,environment,9.611889312588833,9.611889312588833,9.611889312588833
np,20_7_6_1_3_1_1_1,anseriformes-wild,2.8958694022703337,2.8958694022703337,2.8958694022703337
np,1_1_7_1_5_1_1_5,anseriformes-wild,0.3228916486553661,1.2209836214092746,9.97194964765905
np,1_1_7_1_5_1_1_5,other-bird,0.27438379373397304,0.36702966767701284,2.7322914042147755
np,1_1_7_1_5_1_1_5,environment,0.07213608488023482,0.07213608488023482,0.07213608488023482
np,20_1_7_1_5_1_1_1,anseriformes-wild,0.26922711037192215,0.26922711037192215,0.26922711037192215
np,9_9_13_1_5_1_1_5,other-bird,0.1503186187302603,0.1503186187302603,0.1503186187302603
np,9_9_13_1_5_1_1_5,galliformes-domestic,0.5685901721865179,0.5685901721865179,0.5685901721865179
np,11_7_6_1_5_1_1_6,environment,0.3623897965091949,0.41875923814220073,0.8306135263755117
np,11_7_6_1_5_1_1_6,charadriiformes-wild,0.06912695749967135,0.06912695749967135,0.06912695749967135
np,11_1_13_1_5_1_1_5,galliformes-domestic,0.36317938283241524,0.44226844654604847,1.4397648041876856
np,11_1_13_1_5_1_1_5,environment,0.10438051839559392,0.16839112854188798,0.20876103679118785
np,9_1_7_1_5_1_1_5,other-bird,0.28812240049590976,0.41330260755951365,1.740916322793673
np,11_1_6_1_5_1_1_6,anseriformes-wild,0.10163008684530439,0.10163008684530439,0.10163008684530439
np,20_1_2_1_5_1_1_6,other-bird,1.3500082293702746,1.3500082293702746,1.3500082293702746
np,20_1_2_1_5_1_1_6,anseriformes-wild,0.40749955400684,0.40749955400684,0.40749955400684
np,11_7_6_1_5_1_1_1,other-bird,0.19364442804329762,0.2166600088531112,0.38728885608659525
np,2_6_1_1_6_1_1_6,anseriformes-wild,0.8378581916214998,0.8378581916214998,0.8378581916214998
np,11_7_6_1_5_1_1_1,anseriformes-wild,0.1950383961406139,0.1950383961406139,0.1950383961406139
np,1_1_7_1_5_1_1_5,galliformes-domestic,0.34047270211786973,0.38857895648830976,0.6809454042357395
np,1_1_7_1_1_1_1_5,anseriformes-wild,1.2433204716718613,1.2433204716718613,1.2433204716718613
np,1_1_7_1_1_1_1_5,galliformes-domestic,0.6523254530660445,0.6523254530660445,0.6523254530660445
np,20_9_13_1_5_1_1_1,galliformes-domestic,0.7024704347524136,0.7024704347524136,0.7024704347524136
np,2_1_1_1_5_1_1_18,galliformes-domestic,1.1909273551268615,1.1909273551268615,1.1909273551268615
np,9_1_7_1_5_1_1_1,galliformes-domestic,0.24275850850176894,0.24275850850176894,0.24275850850176894
np,2_1_12_1_1_1_1_1,galliformes-domestic,0.5485745872785976,0.5485745872785976,0.5485745872785976
np,2_1_12_1_1_1_1_1,other-bird,0.07952162953794684,0.07952162953794684,0.07952162953794684
np,9_1_7_1_5_1_1_5,galliformes-wild,0.45088719372380126,0.45088719372380126,0.45088719372380126
np,2_1_1_1_6_1_1_1,other-bird,0.06288809049230437,0.06288809049230437,0.06288809049230437
np,14_1_12_1_6_1_1_1,environment,0.14762935473813243,0.14762935473813243,0.14762935473813243
np,14_1_12_1_6_1_1_1,anseriformes-wild,0.13805886347159557,0.13805886347159557,0.13805886347159557
np,2_6_1_4_6_1_1_1,anseriformes-wild,1.7702604189675668,1.7702604189675668,1.7702604189675668
np,11_1_6_1_5_1_1_5,other-bird,0.09902959428629643,0.09902959428629643,0.09902959428629643
np,11_7_7_1_5_1_1_12,other-bird,0.10176932031365737,0.10176932031365737,0.10176932031365737
np,9_1_1_1_5_1_1_5,other-bird,0.1026514515053023,0.1026514515053023,0.1026514515053023
np,2_6_1_1_6_1_1_12,other-bird,0.10171494861613439,0.10171494861613439,0.10171494861613439
np,2_6_1_1_6_1_1_12,anseriformes-wild,0.03552441350781166,0.03552441350781166,0.03552441350781166
np,9_1_7_1_5_1_1_5,environment,0.03441702332369001,0.05409007087654771,0.06883404664738002
np,1_1_1_1_5_1_1_5,environment,0.20621341174156882,0.20621341174156882,0.20621341174156882
np,1_1_1_1_5_1_1_5,anseriformes-wild,0.1522285584453691,0.1522285584453691,0.1522285584453691
np,11_7_6_1_5_1_1_5,environment,0.19201801741858926,0.19338788043227062,0.3840360348371785
np,2_9_1_1_6_1_1_1,galliformes-domestic,1.4838959170205221,1.4838959170205221,1.4838959170205221
np,2_9_1_1_6_1_1_1,anseriformes-wild,0.03924531961938982,0.03924531961938982,0.03924531961938982
np,11_9_2_1_13_1_1_1,environment,2.794125668334594,2.794125668334594,2.794125668334594
np,11_9_2_1_13_1_1_1,anseriformes-wild,3.0529368792050446,3.0529368792050446,3.0529368792050446
np,9_1_6_1_5_1_1_1,other-bird,2.2504299302785586,2.2504299302785586,2.2504299302785586
np,9_1_6_1_5_1_1_1,environment,0.4734771285663051,0.4734771285663051,0.4734771285663051
np,11_7_6_1_5_1_1_13,anseriformes-wild,0.7774269788801362,0.7774269788801362,1.5548539577602725
np,9_1_1_1_1_1_1_1,anseriformes-wild,1.0942093524549215,1.0942093524549215,1.0942093524549215
np,2_6_1_1_1_1_1_1,anseriformes-wild,0.2738445094564881,0.2738445094564881,0.5476890189129762
np,1_1_6_1_1_1_1_1,anseriformes-wild,0.45698839091553545,0.45698839091553545,0.45698839091553545
np,18_1_2_1_1_18_1_1,other-bird,0.1528998929219174,0.17323212152516732,0.3057997858438348
np,11_9_6_2_5_18_1_2,anseriformes-wild,1.3284806963709457,1.3284806963709457,1.3284806963709457
np,18_1_2_1_1_18_1_1,galliformes-domestic,0.26258226542563534,0.26258226542563534,0.26258226542563534
np,3_6_3_1_12_12_1_2,anseriformes-wild,3.7544092412800154,3.7544092412800225,22.44974311891294
np,3_6_3_1_12_12_1_1,anseriformes-wild,0.1698489463224213,0.1698489463224213,0.1698489463224213
np,3_2_3_1_3_25_1_2,anseriformes-wild,0.2238025046448051,0.2238025046448051,0.2238025046448051
np,2_1_1_1_1_30_1_1,other-bird,0.20347218450457305,0.20347218450457305,0.20347218450457305
np,3_2_3_1_3_10_1_9,anseriformes-wild,0.29531951206738327,0.29531951206738327,0.29531951206738327
np,3_19_3_1_3_9_1_9,anseriformes-wild,0.4822505996844786,0.4822505996844786,0.4822505996844786
np,19_8_11_1_8_9_1_9,anseriformes-wild,3.0452022421302125,3.4636907790439224,21.313961429475324
np,3_8_3_1_11_7_1_8,anseriformes-wild,0.4275430165181806,0.4467210987099026,1.2562938244743034
np,16_8_10_1_8_6_1_8,anseriformes-wild,3.503981091385077,4.536857803713792,34.03627027848951
np,3_15_3_1_11_7_1_8,human,5.300494517810714,5.300494517810714,5.300494517810714
np,3_8_3_1_11_7_1_8,human,0.9907187867239244,0.9907187867239244,0.9907187867239244
np,19_8_11_1_8_9_1_9,human,0.7628617407920544,1.0751905079153516,1.5257234815841088
np,3_2_3_1_3_7_1_2,anseriformes-wild,0.23240975578306244,0.7429170110700998,1.3567130810990093
np,3_1_22_1_11_20_1_8,anseriformes-wild,1.5952014638249299,1.9853437467601225,3.1904029276498598
np,3_1_22_1_11_20_1_8,mammal,0.36110648367854736,0.36110648367854736,0.36110648367854736
np,16_8_10_1_8_6_1_8,environment,0.11142698298186815,0.11142698298186815,0.11142698298186815
np,20_7_7_1_9_7_1_1,anseriformes-wild,2.2082208675250907,2.235618127799011,8.740760438183614
np,20_7_7_1_9_7_1_1,other-bird,0.10308193602618942,0.10308193602618942,0.10308193602618942
np,16_8_10_1_8_6_1_8,human,0.35998668310149284,0.35998668310149284,0.35998668310149284
np,21_16_16_1_8_10_1_9,anseriformes-wild,3.2590653208018754,3.2590653208018754,3.2590653208018754
np,16_17_10_1_8_6_1_8,anseriformes-wild,0.44273548492268944,0.44273548492268944,0.44273548492268944
np,21_6_16_1_8_10_1_9,galliformes-domestic,0.5575568239106872,0.5575568239106943,2.787784119553443
np,16_8_10_1_8_6_1_8,galliformes-domestic,0.11581711076876466,0.11581711076876466,0.11581711076876466
np,3_2_3_1_3_7_1_2,galliformes-domestic,0.42707405796675957,0.42707405796675957,0.42707405796675957
np,19_8_11_1_8_9_1_9,galliformes-domestic,0.3274199569525251,0.47602278348890437,1.1308626973939546
np,19_8_11_1_8_9_1_9,environment,0.1486028265363899,0.1486028265363899,0.2972056530727798
np,19_8_11_1_8_6_1_9,galliformes-domestic,0.6595844273245781,0.6595844273245781,0.6595844273245781
np,7_1_5_2_3_3_1_2,anseriformes-wild,0.37748371794665303,0.37748371794665303,6.939343870595545
np,7_1_5_2_3_3_1_2,galliformes-domestic,0.1383158085166336,0.33410994296018615,2.5719121025206046
np,12_1_5_2_3_3_1_2,anseriformes-wild,0.16484341661520396,0.39161258778425356,7.0617451202092525
np,12_1_5_2_3_3_1_2,galliformes-domestic,0.10652617976904111,0.4614425098109187,4.818514418221053
np,12_1_5_2_3_3_1_2,other-bird,0.12867082919440875,0.15480355649123112,0.3046904031953339
np,1_1_7_2_3_3_1_5,anseriformes-wild,0.4391326466727117,0.5364997689144424,3.4345156573546465
np,1_1_7_2_3_3_1_5,other-bird,0.16605773280249814,0.16605773280249814,0.16605773280249814
np,1_1_7_2_3_3_1_2,anseriformes-wild,0.3160992328536345,0.48119143412165144,2.741327243581999
np,1_1_7_2_3_3_1_2,other-bird,0.21440726976113567,0.21440726976113567,0.42881453952227133
np,3_2_3_1_3_2_1_9,anseriformes-wild,0.36787461762099216,0.5209625412023229,0.7357492352419843
np,3_2_3_1_3_2_1_9,galliformes-domestic,0.24012158021279273,0.29662269772737204,0.48024316042558546
np,1_1_7_2_3_3_1_2,galliformes-domestic,0.25276343414459035,0.2527634341445921,1.0110537365783596
np,7_1_5_2_3_3_1_2,other-bird,0.2575283072122172,0.26778346142016574,1.2259600636551369
np,17_1_6_1_5_2_1_10,anseriformes-wild,1.17938472988134,1.306781990155386,9.610420304804308
np,7_1_13_2_1_3_1_2,environment,0.22164763871139925,0.2598990048316221,1.406388564508834
np,7_6_13_2_1_3_1_2,environment,0.05947908534174129,0.09323652937608173,0.11895817068348258
np,7_6_5_2_1_3_1_2,environment,0.14845490541087702,0.22880475560254965,0.6116036393378703
np,7_9_5_2_1_3_1_2,environment,0.12095202322113252,0.1473430858205873,0.43390794640715225
np,7_1_21_2_1_3_1_2,environment,0.06612120296745605,0.0754352775615672,0.1322424059349121
np,7_6_13_2_3_3_1_2,environment,0.07193494352316154,0.07193494352316243,0.14386988704632309
np,7_1_5_2_3_3_1_2,environment,0.40481646514075464,0.4430678312609757,1.252700761542485
np,7_6_5_2_1_3_1_2,anseriformes-wild,0.02815412461710709,0.03702924698310728,0.05630824923421418
np,3_2_3_1_3_2_1_12,environment,0.25278186461356,0.25278186461356,0.25278186461356
np,3_1_3_1_9_2_1_2,anseriformes-wild,4.003226931101287,4.003226931101287,4.003226931101287
np,7_1_5_2_1_3_1_1,anseriformes-wild,3.372618788064269,3.372618788064269,3.372618788064269
np,7_1_5_3_1_3_1_2,other-bird,0.2763202916052183,0.2763202916052183,0.2763202916052183
np,7_1_5_3_1_3_1_2,anseriformes-wild,0.1798540323047142,0.1798540323047142,0.1798540323047142
np,3_12_3_1_3_2_1_2,anseriformes-wild,0.3143916926587833,0.35650131506024607,0.6287833853175666
np,3_14_3_1_3_2_1_2,anseriformes-wild,0.1934161230820468,0.1934161230820468,0.1934161230820468
np,3_2_3_1_16_2_1_2,anseriformes-wild,0.361857265430487,0.361857265430487,0.361857265430487
np,1_1_7_2_3_3_1_5,galliformes-domestic,0.13143348346358863,0.19154277308104284,0.4037957292222707
np,12_1_5_2_3_3_1_2,galliformes-wild,0.03708868441479751,0.03708868441479751,0.03708868441479751
np,1_1_7_2_3_3_1_5,galliformes-wild,0.035828926976536835,0.035828926976536835,0.035828926976536835
np,1_9_5_2_3_3_1_2,anseriformes-wild,1.043543450571196,1.043543450571196,1.043543450571196
np,2_1_1_1_10_1_1_1,charadriiformes-wild,1.8910391302653071,1.9896692672515375,20.81683701247961
np,2_1_1_1_10_1_1_1,other-bird,0.13558320502658816,0.3324314293132282,0.7407578040000757
